lat,lon,status
35.5866,-93.3753,Excluded
37.5428,-78.2329,Excluded
34.7986,-84.9606,Clean
42.5361,-120.6817,Clean
37.3578,-77.6422,Clean
32.8658,-85.7834,Clean
44.0742,-122.2109,Clean
31.1199,-86.3221,Clean
34.5410,-82.3588,Clean
32.1755,-85.1968,Clean
30.6107,-83.7881,Clean
34.8497,-94.8169,Clean
43.4099,-122.4572,Clean
42.4811,-120.7351,Clean
44.7377,-83.6546,Excluded
31.3155,-84.9040,Clean
41.8550,-120.2375,Clean
48.7260,-118.1143,Clean
48.9513,-118.1397,Clean
42.1021,-120.2580,Clean
42.4182,-121.5375,Clean
47.0933,-94.7098,Clean
46.7306,-110.6671,Clean
34.5408,-80.7390,Clean
33.8311,-82.6074,Excluded
42.1446,-90.1556,Clean
34.7133,-78.5484,Clean
35.7821,-88.1988,Excluded
35.2911,-86.4945,Clean
44.1524,-103.5072,Clean
44.3415,-116.0533,Clean
31.6861,-102.1669,Clean
45.4728,-83.9666,Clean
33.0935,-86.6123,Excluded
39.6100,-91.7414,Clean
43.3589,-72.7579,Excluded
39.5009,-86.2561,Clean
44.4098,-89.9009,Excluded
34.2188,-81.0376,Clean
45.8164,-68.7127,Clean
35.2443,-106.1518,Clean
42.6362,-111.1779,Clean
43.4489,-72.4175,Clean
33.4424,-91.5815,Excluded
35.2246,-76.6738,Clean
31.8035,-88.1622,Clean
46.4161,-122.0696,Clean
30.5212,-88.8862,Clean
38.9551,-78.0106,Clean
46.8060,-115.0397,Clean
31.8425,-83.8666,Clean
34.5976,-84.3548,Excluded
32.3117,-83.9028,Clean
48.2174,-94.0788,Clean
48.7877,-117.2611,Clean
41.5669,-75.2872,Clean
40.5640,-111.8154,Clean
45.6031,-122.1195,Excluded
30.3138,-84.9367,Clean
45.4219,-115.8499,Clean
34.7939,-78.0962,Clean
35.4116,-94.0698,Clean
45.4531,-117.5416,Clean
32.9508,-84.2860,Clean
44.9257,-89.2913,Clean
46.4533,-115.5641,Clean
37.4978,-83.1106,Clean
46.2844,-84.3695,Clean
34.8299,-83.1032,Excluded
31.7691,-82.1614,Clean
34.9782,-86.9294,Clean
40.4877,-91.0236,Clean
31.9637,-84.2722,Excluded
46.9768,-121.7394,Clean
37.9149,-90.8620,Clean
43.3630,-78.3565,Clean
37.8084,-120.0918,Excluded
32.2355,-102.5818,Clean
32.4926,-89.2052,Excluded
43.4613,-122.0170,Clean
42.4646,-72.0628,Clean
48.2033,-94.1264,Clean
42.8086,-71.0413,Clean
41.8044,-76.1686,Excluded
31.9608,-90.9636,Clean
32.0655,-85.2927,Clean
29.4850,-81.1694,Clean
32.2860,-94.1014,Clean
35.9334,-93.5741,Excluded
39.7222,-115.2313,Clean
36.5710,-76.5710,Clean
33.7452,-80.6194,Clean
34.3916,-78.2415,Clean
38.1945,-82.3303,Excluded
36.7271,-84.5524,Clean
35.5973,-80.1164,Clean
48.9022,-113.7289,Clean
38.3546,-93.2018,Clean
40.2676,-76.2271,Clean
41.3680,-77.6597,Clean
33.6854,-87.9135,Excluded
45.8337,-120.6705,Clean
36.7874,-88.0217,Clean
37.1481,-86.1272,Clean
39.9414,-121.5531,Clean
31.0788,-85.7663,Clean
30.4085,-95.0985,Clean
36.3200,-81.8889,Clean
31.7589,-92.6713,Excluded
34.1926,-97.4156,Clean
38.9508,-77.5688,Clean
32.4097,-110.7790,Excluded
31.2477,-81.2881,Clean
36.0433,-87.7562,Clean
45.2957,-89.3326,Clean
46.8076,-93.0706,Clean
39.8164,-99.1193,Clean
31.2578,-94.0164,Clean
44.7962,-68.9370,Excluded
42.1802,-110.6955,Clean
45.3128,-87.4676,Clean
46.5332,-87.4508,Clean
37.2918,-79.7643,Excluded
36.7077,-84.6475,Clean
44.6370,-84.4232,Clean
36.9856,-81.2610,Clean
32.4858,-84.0022,Excluded
34.9962,-93.6450,Clean
31.1549,-88.1583,Clean
32.2472,-87.4435,Clean
35.1210,-87.1006,Clean
39.9082,-108.8961,Clean
33.1296,-83.9707,Clean
39.5772,-78.1157,Clean
26.8699,-81.7594,Excluded
41.1798,-74.3557,Clean
35.1469,-82.7672,Clean
47.6435,-94.3314,Clean
34.0289,-80.6843,Excluded
46.9812,-68.8821,Excluded
36.1200,-81.9562,Clean
42.0774,-124.1496,Clean
43.0345,-123.0839,Clean
40.6877,-121.2000,Clean
47.2444,-88.5536,Clean
42.6648,-73.5726,Clean
34.9838,-95.2863,Clean
35.4717,-77.5957,Excluded
44.6866,-86.0409,Clean
31.2631,-86.0204,Clean
37.7550,-90.1116,Excluded
41.5558,-71.9606,Clean
31.4944,-92.9715,Clean
32.7412,-82.3158,Excluded
43.8188,-89.3315,Excluded
33.4176,-88.8728,Excluded
39.8181,-119.5742,Clean
35.3513,-93.0461,Clean
46.0518,-68.2681,Clean
40.1071,-101.3457,Clean
33.8299,-82.8629,Excluded
40.4798,-78.2076,Clean
33.3087,-110.7895,Clean
37.3596,-111.9541,Excluded
44.1925,-91.3630,Clean
36.0774,-85.2018,Clean
42.9919,-123.2474,Clean
47.5884,-93.5649,Clean
45.6535,-70.3722,Clean
43.2602,-90.2663,Clean
38.3858,-90.8576,Clean
37.5665,-81.7897,Clean
44.2660,-90.6005,Clean
47.2622,-92.1914,Clean
34.9122,-108.8712,Clean
43.8339,-119.5945,Clean
38.4940,-78.1669,Excluded
46.7081,-88.0229,Clean
45.3090,-70.0677,Clean
34.9018,-87.5530,Clean
47.8999,-116.1953,Clean
33.8378,-86.3422,Clean
31.0483,-87.1229,Clean
44.2141,-91.7953,Excluded
31.2944,-90.0547,Excluded
31.6058,-91.4383,Clean
44.4762,-104.1210,Clean
42.3454,-85.9349,Clean
33.0861,-85.5733,Clean
35.3433,-87.7205,Clean
35.8265,-88.1965,Clean
45.4375,-68.2928,Clean
39.8670,-81.4796,Clean
48.3433,-95.7518,Clean
43.7260,-75.6528,Clean
48.7317,-118.7925,Clean
26.2674,-81.5496,Excluded
46.7638,-115.4244,Clean
42.9886,-109.7097,Clean
32.6450,-94.2799,Clean
44.7190,-122.4450,Clean
45.8249,-69.2489,Clean
37.8142,-78.0046,Clean
37.6637,-119.6689,Clean
34.2114,-84.9634,Clean
43.9112,-91.1402,Clean
32.1968,-94.2490,Excluded
44.8157,-73.8474,Clean
38.5147,-91.2778,Clean
46.4110,-89.6136,Clean
30.3298,-82.3045,Excluded
44.8640,-67.9412,Clean
45.5447,-88.8810,Excluded
48.1088,-124.2511,Clean
35.9486,-81.5056,Clean
42.9870,-91.2729,Clean
44.6583,-88.4965,Excluded
33.4391,-89.2614,Clean
39.8059,-108.2029,Clean
34.9478,-79.0452,Excluded
35.3055,-88.7886,Clean
34.4684,-80.8348,Clean
46.0276,-94.5081,Clean
45.9679,-69.4622,Clean
34.0583,-92.9655,Clean
45.1427,-118.4003,Clean
35.8236,-85.7985,Clean
48.6538,-121.8097,Clean
35.9351,-81.7687,Clean
48.6210,-117.0694,Clean
46.5121,-97.4428,Clean
44.5607,-92.3094,Clean
48.3501,-94.0206,Clean
40.5161,-110.8273,Clean
44.5493,-118.2104,Excluded
34.9290,-86.6891,Clean
33.4843,-105.5387,Clean
44.1216,-89.2254,Excluded
38.2510,-80.5763,Clean
36.1133,-117.4939,Clean
33.7530,-93.3279,Clean
45.5094,-112.0274,Clean
45.1027,-71.1350,Clean
44.5055,-69.3493,Clean
36.8477,-80.2890,Clean
33.1820,-93.0772,Clean
35.8591,-84.8362,Clean
32.4838,-87.0363,Excluded
43.6485,-73.6218,Clean
32.9784,-109.0781,Clean
37.0942,-76.6769,Clean
45.0084,-119.9232,Clean
32.2476,-88.8721,Clean
38.8309,-77.6196,Clean
38.5142,-87.4975,Clean
35.9097,-109.0580,Clean
42.0591,-123.9872,Clean
36.2180,-86.9713,Clean
45.2562,-116.9941,Clean
37.0312,-79.0807,Clean
32.1483,-84.0779,Clean
31.2495,-89.9572,Clean
33.7402,-79.7817,Excluded
47.7595,-90.6957,Clean
42.7793,-78.3197,Excluded
34.7238,-87.2913,Clean
47.9696,-93.0359,Clean
44.1135,-114.0421,Excluded
39.1870,-85.0317,Excluded
39.7514,-110.8275,Clean
31.5484,-94.2662,Clean
40.3015,-75.7852,Clean
33.5010,-93.0299,Clean
48.8023,-116.7975,Clean
34.4340,-99.6784,Clean
29.9206,-81.7263,Clean
33.2820,-108.3216,Clean
41.8129,-73.3447,Clean
41.3283,-76.8064,Excluded
32.9013,-79.7496,Clean
36.5957,-80.2647,Excluded
43.7361,-103.5563,Clean
36.8231,-92.5859,Clean
38.7437,-84.7097,Clean
32.2120,-94.7970,Clean
46.5024,-69.1787,Excluded
40.4039,-123.6795,Clean
37.7497,-85.3425,Clean
41.6407,-124.0259,Clean
42.6945,-96.4286,Clean
36.1259,-92.2386,Clean
31.0489,-94.3601,Clean
37.6455,-91.3876,Clean
40.9763,-92.7574,Clean
40.0041,-116.8526,Clean
44.0749,-84.1212,Clean
37.9085,-92.7262,Clean
43.5905,-120.9260,Clean
38.4304,-85.9106,Excluded
31.5986,-82.5861,Excluded
33.1902,-94.6131,Clean
47.6505,-113.4690,Clean
33.1639,-88.0766,Excluded
36.5730,-81.8950,Clean
36.3695,-110.4424,Clean
37.6000,-107.8775,Clean
30.6684,-91.7079,Clean
28.0086,-80.9861,Clean
33.2703,-79.3806,Excluded
36.1987,-85.3118,Excluded
36.2765,-93.8842,Clean
47.8994,-93.6989,Clean
35.0306,-82.8386,Clean
40.6410,-121.9966,Excluded
41.2931,-122.3569,Clean
33.8351,-91.8394,Excluded
43.8134,-118.6797,Clean
38.0973,-98.0888,Clean
45.3384,-90.7564,Excluded
48.5699,-119.9529,Clean
43.8275,-90.6386,Clean
36.8679,-103.9337,Clean
37.7844,-107.0703,Clean
37.0661,-92.4733,Clean
30.9963,-88.1485,Excluded
33.1310,-86.1971,Clean
41.9845,-123.8030,Clean
41.6127,-78.9514,Clean
41.3199,-106.5575,Clean
48.1643,-95.3314,Clean
34.8047,-97.1939,Clean
33.8455,-79.7134,Excluded
37.6527,-83.8406,Clean
46.2075,-85.0599,Clean
30.5612,-87.2260,Clean
47.8137,-121.5367,Clean
32.9308,-81.3501,Excluded
36.7383,-110.3936,Clean
32.1679,-89.3296,Excluded
41.1588,-84.9544,Clean
34.4748,-111.5983,Clean
46.5390,-88.4315,Clean
36.5991,-81.4057,Clean
39.7165,-120.1357,Clean
36.4788,-85.7971,Clean
46.2447,-108.0201,Clean
34.9392,-85.4103,Clean
35.8267,-98.2904,Clean
43.0820,-90.9188,Clean
33.8683,-85.7620,Excluded
39.6601,-106.1034,Clean
35.2573,-89.9956,Excluded
45.0766,-89.3811,Excluded
45.7719,-90.5673,Excluded
42.9647,-124.0816,Clean
38.3693,-90.7918,Clean
34.7294,-93.8858,Clean
44.4147,-120.4563,Clean
41.6474,-75.0258,Clean
33.4297,-97.5958,Clean
31.4628,-94.9378,Clean
46.8653,-116.4056,Clean
32.7170,-85.0176,Clean
43.8087,-74.9831,Clean
48.1596,-92.8976,Clean
47.3114,-69.2433,Clean
47.4216,-95.3351,Clean
35.0066,-89.9537,Clean
46.3239,-111.9083,Clean
39.8612,-108.4245,Clean
45.5137,-91.1819,Clean
35.1908,-106.3704,Clean
43.2834,-121.7484,Clean
31.1922,-82.8912,Clean
41.5283,-79.8497,Excluded
33.5092,-92.2894,Clean
29.7291,-82.3209,Clean
44.7076,-114.8883,Excluded
34.4648,-94.0512,Clean
43.0124,-90.9977,Excluded
36.7656,-80.0454,Excluded
37.3963,-80.4791,Clean
39.8564,-79.3944,Clean
43.0935,-71.6443,Clean
33.0522,-88.6516,Clean
48.1676,-121.9979,Excluded
44.8826,-83.4421,Excluded
45.4468,-70.1366,Clean
44.0350,-75.1323,Clean
36.0290,-106.4172,Clean
45.2542,-84.1402,Clean
31.2529,-85.4644,Clean
41.2598,-75.7272,Clean
29.5470,-82.1817,Excluded
43.9305,-121.8000,Clean
45.0109,-117.0957,Clean
36.3108,-87.8845,Clean
35.6755,-84.6089,Excluded
46.6761,-116.0212,Clean
38.8480,-77.5081,Clean
47.7612,-91.0808,Clean
34.1226,-87.8251,Clean
30.3149,-82.9084,Excluded
46.2442,-89.1322,Clean
35.4341,-81.8852,Clean
39.0352,-80.4883,Clean
42.4087,-123.1888,Clean
35.4634,-99.8945,Clean
48.5565,-93.9371,Clean
38.0127,-91.3254,Clean
45.1327,-115.8202,Clean
46.1812,-90.9960,Clean
41.6989,-72.9091,Clean
39.7202,-122.8200,Clean
44.5640,-118.6576,Clean
41.8363,-70.7295,Clean
33.6293,-80.4466,Excluded
39.6744,-91.5827,Clean
40.3534,-77.8127,Clean
46.1970,-92.5970,Clean
32.1051,-89.9263,Excluded
44.0225,-71.7528,Clean
39.2358,-86.0859,Excluded
31.8322,-85.4182,Clean
39.6791,-77.4780,Clean
41.7180,-80.3706,Clean
34.3931,-85.3087,Clean
38.9853,-112.0853,Clean
48.0263,-91.8386,Excluded
43.6132,-70.7149,Clean
43.9389,-75.2336,Clean
47.0123,-68.8253,Clean
36.7589,-83.4100,Clean
34.4841,-80.0011,Clean
46.3611,-69.1643,Clean
42.2326,-123.4339,Clean
33.4418,-86.7108,Clean
38.8735,-75.4267,Excluded
48.4215,-113.1690,Clean
31.6975,-91.0634,Clean
46.0815,-86.0926,Clean
39.0622,-79.5250,Clean
39.2141,-86.4021,Clean
39.0703,-75.9373,Clean
47.2843,-122.0650,Clean
40.6854,-74.9483,Clean
42.8396,-121.8887,Clean
45.9464,-92.5648,Clean
41.9795,-123.0973,Clean
47.9196,-124.4766,Clean
34.6249,-98.9124,Excluded
47.5658,-91.9991,Clean
38.1605,-86.6123,Clean
31.5625,-87.9022,Clean
34.4523,-97.4693,Clean
47.0805,-120.8833,Clean
42.3512,-121.9645,Excluded
38.5540,-107.4094,Clean
44.4518,-74.3342,Clean
44.4557,-70.2711,Clean
43.3347,-90.7958,Clean
33.6522,-79.5399,Clean
43.3904,-123.5729,Clean
44.2621,-119.8040,Clean
31.2312,-83.0136,Clean
41.1378,-123.2851,Clean
47.0004,-93.6943,Clean
47.7613,-91.9095,Clean
29.7497,-83.5247,Clean
36.0957,-80.6550,Excluded
45.4073,-68.8950,Clean
31.2912,-87.2471,Excluded
30.8350,-82.3654,Clean
33.3001,-81.2326,Clean
42.1662,-77.5244,Clean
33.9095,-94.3757,Clean
47.9694,-95.9081,Clean
45.9644,-88.2412,Clean
35.6903,-109.8981,Clean
44.6121,-110.4462,Clean
38.1237,-82.9941,Clean
44.3804,-119.8669,Clean
38.9553,-75.5404,Clean
45.0787,-116.9431,Clean
41.4288,-72.5683,Clean
31.3830,-95.3441,Clean
45.5096,-84.9774,Clean
46.7085,-121.8871,Clean
42.7011,-89.3160,Excluded
43.4714,-71.0477,Clean
44.0171,-71.8713,Clean
32.9665,-108.3774,Clean
39.9905,-86.9182,Clean
35.3405,-88.8868,Clean
32.8295,-86.3319,Clean
45.0827,-110.6488,Clean
38.6122,-78.9222,Excluded
44.5228,-123.9317,Clean
40.6292,-77.1536,Clean
46.5201,-93.5430,Clean
42.1062,-119.9574,Clean
33.9148,-108.9029,Clean
48.3020,-94.2545,Clean
38.3219,-113.5084,Clean
32.2759,-92.7817,Clean
40.1127,-79.1532,Clean
33.2324,-88.3166,Clean
44.6000,-123.7848,Clean
36.5397,-83.1640,Clean
45.1917,-91.3968,Clean
35.1685,-107.9629,Clean
30.4645,-93.7612,Excluded
38.9285,-80.3320,Clean
44.4214,-83.5141,Clean
28.0293,-81.5386,Clean
43.4218,-86.1029,Clean
47.3839,-123.5428,Clean
44.9488,-121.2231,Clean
39.8930,-94.2138,Excluded
42.9970,-111.2478,Clean
28.1229,-98.7959,Clean
46.2829,-91.4412,Clean
45.2449,-112.0897,Clean
33.6246,-94.0444,Clean
41.5297,-75.4447,Clean
31.5183,-86.6691,Excluded
44.4299,-83.7345,Excluded
36.3185,-93.6715,Clean
47.3282,-92.5223,Clean
44.0525,-68.6530,Clean
31.6385,-98.7941,Clean
43.9888,-70.9763,Clean
47.6872,-91.4307,Clean
36.2672,-95.6385,Clean
46.7154,-89.3499,Clean
34.7165,-86.2734,Clean
45.1803,-84.4291,Excluded
36.7928,-85.6190,Clean
47.5355,-107.4963,Excluded
31.2925,-88.1561,Clean
48.4839,-118.2482,Clean
34.8587,-78.8102,Clean
42.1394,-76.7610,Excluded
35.1713,-84.6222,Clean
35.1354,-84.4256,Clean
45.3128,-68.4338,Clean
39.8193,-77.7601,Excluded
35.1510,-79.9565,Excluded
40.2780,-74.1472,Clean
48.3932,-117.0706,Excluded
38.3597,-119.9521,Clean
42.7913,-121.6223,Clean
43.3652,-88.0410,Clean
33.4158,-84.5576,Clean
36.4815,-87.9903,Clean
46.9087,-89.0297,Clean
47.6169,-92.1049,Clean
44.8458,-88.8447,Clean
46.2817,-86.7339,Clean
33.1483,-83.6343,Clean
27.7959,-99.7856,Clean
45.0788,-87.9728,Clean
46.1887,-86.6413,Excluded
40.5964,-82.3888,Clean
42.1532,-89.2287,Excluded
46.0357,-84.7041,Clean
32.0857,-87.9664,Clean
30.7972,-90.2451,Clean
47.1277,-91.9583,Clean
33.0415,-94.5715,Clean
40.3125,-81.0021,Clean
41.6472,-76.3323,Clean
45.6724,-90.5635,Clean
46.2434,-86.3035,Clean
46.3998,-112.1780,Clean
35.5362,-83.0504,Excluded
42.8936,-71.5480,Clean
34.1871,-81.2811,Clean
34.7275,-94.7206,Clean
44.9835,-123.9321,Clean
33.5535,-99.0142,Clean
46.3123,-86.7244,Clean
40.2756,-106.8219,Clean
43.4987,-70.5452,Clean
37.2203,-90.1817,Clean
37.2559,-114.8034,Clean
43.0924,-90.9665,Clean
33.2813,-93.4383,Excluded
31.8543,-88.2534,Clean
45.0723,-84.9458,Clean
45.4003,-121.5654,Clean
30.5736,-90.2948,Clean
46.0436,-90.0357,Clean
37.4148,-82.9372,Clean
41.4090,-72.3951,Clean
41.4413,-123.1364,Clean
45.6740,-87.8572,Clean
41.2620,-78.1567,Clean
47.5731,-112.8581,Clean
41.8383,-79.0597,Clean
34.4697,-84.0304,Clean
45.4658,-106.0271,Excluded
44.8874,-72.3399,Clean
46.2667,-115.0541,Clean
45.9250,-90.8244,Clean
30.1658,-82.1065,Clean
34.3500,-82.6434,Clean
48.3299,-93.8962,Clean
39.0151,-82.2061,Excluded
37.8252,-91.0011,Clean
30.2464,-84.6274,Clean
40.5597,-84.5925,Clean
42.5102,-120.1920,Clean
44.2106,-119.2263,Clean
35.9147,-87.3436,Clean
38.5320,-85.9791,Clean
38.4902,-80.7937,Clean
34.5239,-105.3281,Clean
42.4340,-113.4847,Clean
37.2934,-87.2841,Clean
39.3599,-79.3606,Clean
35.4982,-94.5383,Clean
35.1673,-88.2487,Excluded
32.9522,-87.6551,Clean
33.7892,-90.2002,Clean
34.9067,-77.2094,Excluded
46.0535,-69.9599,Clean
33.0077,-84.4625,Clean
33.6571,-109.5421,Clean
38.3671,-94.6668,Clean
40.8808,-111.3564,Clean
40.4433,-78.5511,Excluded
30.3020,-81.9192,Clean
35.5737,-83.8186,Clean
31.6859,-87.6393,Excluded
43.8676,-88.0006,Clean
47.3448,-91.4248,Clean
30.5692,-85.6528,Excluded
28.8867,-82.5617,Clean
36.6185,-82.4074,Clean
34.5521,-101.0302,Clean
38.3382,-120.5191,Clean
43.1917,-121.8260,Clean
45.8241,-110.3500,Clean
32.6935,-81.6539,Clean
37.3049,-80.6647,Clean
30.2494,-94.8971,Clean
33.0479,-82.6289,Excluded
41.0311,-110.4665,Clean
41.7787,-122.0956,Clean
43.2376,-123.7714,Clean
33.9200,-85.4966,Excluded
36.8817,-77.1432,Clean
48.5754,-122.2011,Clean
41.3529,-75.8274,Clean
40.6516,-109.8815,Clean
37.8090,-79.6632,Excluded
37.6276,-92.7146,Clean
40.3005,-84.6544,Clean
36.7733,-82.0490,Excluded
37.4113,-77.7732,Clean
37.9185,-80.5158,Clean
45.5260,-92.4630,Clean
44.8236,-93.8092,Excluded
35.0910,-83.0017,Clean
44.7888,-90.8826,Clean
34.7125,-78.4601,Clean
33.7524,-91.0382,Clean
33.4466,-87.0588,Clean
36.9865,-104.2046,Clean
28.9280,-96.4596,Clean
37.3706,-86.8832,Clean
35.2606,-78.7405,Excluded
41.9562,-111.4791,Clean
41.2130,-76.1279,Clean
48.3418,-92.8846,Excluded
46.5655,-90.2468,Clean
43.6406,-74.8168,Clean
38.3440,-106.8255,Clean
45.3862,-91.3701,Excluded
42.0841,-123.3294,Clean
43.4367,-75.1972,Clean
35.4602,-105.4353,Clean
46.0679,-91.2647,Clean
43.3646,-71.7619,Clean
35.9613,-92.2922,Clean
43.0441,-116.6973,Clean
35.7169,-93.4356,Clean
30.9358,-82.4724,Clean
35.3659,-79.6999,Excluded
46.4767,-90.0549,Clean
35.7353,-81.9711,Excluded
30.5847,-83.1447,Excluded
33.1390,-86.5062,Clean
44.8347,-84.6524,Clean
34.5197,-111.2751,Clean
31.8111,-89.0528,Clean
32.7607,-92.4150,Excluded
39.6180,-110.5878,Clean
38.0191,-82.8188,Excluded
48.7292,-96.4214,Clean
45.3404,-90.3460,Clean
32.8999,-94.9177,Excluded
31.2012,-94.6766,Clean
48.6555,-115.4355,Clean
32.3196,-92.7347,Clean
41.9751,-84.9641,Clean
42.0326,-123.7919,Clean
45.2677,-90.1355,Clean
43.4301,-85.0745,Clean
30.2110,-101.6180,Clean
31.9531,-84.8715,Clean
45.5117,-70.6192,Clean
34.4842,-85.4084,Clean
44.5503,-70.0280,Clean
34.6197,-89.9352,Clean
34.6252,-85.4688,Clean
34.3050,-95.2129,Clean
46.2835,-89.6342,Clean
37.6524,-81.8368,Clean
30.5177,-102.1223,Clean
31.1657,-86.2175,Clean
32.5542,-87.1781,Excluded
40.3023,-121.9097,Excluded
42.5869,-124.2981,Clean
45.1596,-69.8918,Clean
44.4951,-71.7288,Excluded
36.5279,-81.6899,Clean
37.1136,-76.9018,Clean
38.7056,-86.2998,Clean
29.9776,-84.9956,Clean
37.6007,-90.9554,Excluded
38.4916,-93.8333,Clean
30.4497,-95.9636,Clean
28.8230,-99.8778,Clean
47.1840,-116.6051,Excluded
40.1103,-76.2519,Clean
37.4095,-87.5887,Excluded
30.6712,-94.6902,Clean
33.6159,-85.6590,Clean
35.1998,-93.4653,Excluded
32.7763,-87.5483,Clean
36.9781,-78.2674,Clean
46.3220,-88.7502,Clean
33.1463,-79.7274,Clean
36.6361,-92.9390,Clean
44.9259,-69.8776,Clean
30.4517,-95.6521,Clean
42.1868,-79.0433,Clean
41.5944,-92.5442,Clean
37.6161,-90.0061,Excluded
44.8991,-92.1436,Clean
31.6681,-85.5844,Excluded
47.4953,-95.6262,Clean
30.2982,-84.3997,Clean
46.0236,-84.7985,Clean
34.1507,-92.2569,Excluded
40.5655,-105.5343,Clean
45.8626,-90.6427,Excluded
33.1192,-82.0878,Excluded
37.8215,-114.2219,Clean
48.9307,-115.5816,Clean
45.6348,-121.8242,Clean
43.1225,-90.2190,Clean
47.7676,-93.8477,Clean
43.5492,-74.1260,Clean
32.2953,-94.3060,Clean
48.1188,-93.5083,Clean
36.2045,-94.9156,Excluded
45.8752,-117.0461,Clean
34.3137,-82.2577,Clean
36.5442,-84.1276,Clean
40.5856,-76.4634,Excluded
38.2444,-116.9099,Clean
31.6280,-109.3720,Clean
39.3644,-84.2101,Excluded
45.8492,-92.0584,Clean
37.2095,-91.3447,Clean
32.5039,-82.3234,Clean
45.5942,-115.3308,Clean
35.1731,-84.5680,Excluded
40.7583,-120.8167,Excluded
43.9543,-74.1439,Clean
45.0832,-118.6857,Clean
33.8221,-79.2748,Clean
43.1190,-109.2202,Clean
44.0202,-109.8103,Clean
38.4343,-115.4493,Clean
34.1378,-82.6080,Excluded
30.7574,-83.3527,Clean
48.3999,-92.7469,Clean
42.9866,-90.7909,Excluded
37.8748,-77.4944,Clean
36.6305,-94.3523,Excluded
38.0957,-81.2386,Clean
46.0944,-69.7283,Clean
41.6683,-79.3048,Clean
46.1855,-93.3478,Excluded
46.1763,-84.8051,Clean
39.9289,-110.9403,Clean
44.2510,-69.3690,Clean
46.1146,-92.4461,Clean
36.3460,-91.7504,Excluded
35.0910,-83.0017,Clean
44.3692,-84.0458,Clean
38.3328,-79.2978,Clean
31.9995,-81.6534,Clean
45.5739,-70.3678,Clean
28.7635,-82.1965,Clean
30.3296,-97.0775,Clean
46.2294,-91.3263,Clean
42.1086,-79.0250,Clean
32.0745,-89.6413,Clean
32.6953,-82.3771,Clean
48.4220,-120.0086,Clean
34.1816,-83.4920,Clean
34.7658,-92.8936,Clean
35.3449,-83.7104,Clean
31.8572,-95.4872,Clean
45.1242,-89.4509,Clean
45.9094,-86.5019,Clean
41.1468,-123.7866,Clean
46.1133,-84.7671,Clean
46.4122,-89.0025,Clean
37.3490,-112.8051,Clean
33.4497,-87.1110,Clean
37.0214,-94.5429,Clean
47.9590,-92.7438,Clean
40.0896,-108.4731,Clean
35.3862,-86.7328,Clean
30.9825,-85.0413,Clean
37.3390,-82.2457,Clean
33.9509,-79.0745,Clean
43.6252,-89.6181,Clean
44.2690,-90.6348,Excluded
33.3872,-79.2122,Clean
30.1378,-97.1389,Clean
45.4161,-115.4656,Clean
44.6701,-90.7850,Clean
30.2382,-93.6670,Excluded
34.8196,-82.1630,Clean
36.5432,-83.3170,Clean
33.0025,-92.9076,Clean
45.2051,-122.0573,Clean
42.4071,-87.8267,Clean
46.0487,-115.3927,Clean
33.2013,-109.3897,Clean
44.3887,-68.2415,Clean
37.2911,-79.5215,Excluded
37.0684,-91.6272,Clean
43.5887,-88.1527,Excluded
47.7394,-93.9272,Clean
40.6867,-79.2802,Clean
41.9108,-71.7956,Clean
35.3205,-89.0743,Clean
42.8519,-84.0169,Clean
44.5080,-90.4577,Clean
36.7726,-84.5567,Clean
47.9014,-122.9550,Clean
42.8577,-104.2208,Excluded
41.3264,-73.3140,Clean
48.3178,-119.2088,Excluded
43.0315,-121.7424,Clean
45.3351,-116.4883,Clean
42.9370,-73.1348,Clean
33.9670,-85.3546,Excluded
46.6440,-85.4503,Clean
46.1591,-117.8620,Clean
44.0527,-90.5809,Excluded
43.0457,-73.2509,Clean
36.2377,-77.6940,Clean
37.5067,-84.7561,Clean
46.6309,-89.4677,Clean
34.7464,-81.2748,Clean
32.7909,-83.7338,Clean
32.0751,-86.0682,Excluded
35.2021,-81.2837,Clean
36.4923,-81.8462,Clean
35.6524,-87.9821,Excluded
33.3104,-79.8792,Clean
48.3191,-92.6989,Clean
43.3464,-86.0804,Excluded
45.0164,-110.4365,Clean
34.4960,-95.2925,Clean
38.2123,-79.4896,Clean
39.7552,-79.3826,Excluded
42.5429,-77.1663,Clean
44.5379,-88.9913,Clean
38.8652,-85.1272,Clean
36.9416,-81.9352,Clean
46.1763,-93.1671,Clean
44.4831,-110.5015,Clean
45.3743,-88.5810,Clean
29.3025,-97.4544,Clean
34.1066,-99.7440,Clean
45.6781,-70.0824,Clean
48.2058,-93.2144,Clean
37.3257,-87.7773,Clean
44.9534,-84.4319,Clean
45.3310,-95.1082,Clean
44.2887,-103.4916,Clean
32.7795,-87.3402,Clean
40.8973,-78.3948,Clean
43.6823,-122.3869,Clean
44.4161,-121.9361,Clean
38.8143,-82.4409,Clean
38.2351,-76.4524,Excluded
37.3997,-112.2436,Clean
42.2498,-121.1438,Clean
36.8940,-79.8006,Clean
35.0820,-86.1251,Clean
46.5178,-93.8644,Clean
45.5449,-122.1893,Clean
33.6145,-109.7628,Clean
43.9004,-89.5390,Clean
45.9286,-68.0952,Clean
46.5642,-90.1595,Clean
31.5477,-95.0809,Excluded
46.5919,-68.3208,Clean
48.0407,-122.3754,Clean
44.4232,-84.0279,Excluded
43.5667,-71.5215,Clean
