CN,PLT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,SUBP,CONDID,SPCD,SPGRPCD,STOCKING,TREECOUNT,TOTAGE,CREATED_DATE,MODIFIED_DATE,TREECOUNT_CALC,TPA_UNADJ,CYCLE,SUBCYCLE,DAMAGE_AGENT_CD1_SRS,PCT_AFFECTED_DAMAGE_AGENT1_SRS,DAMAGE_AGENT_CD2_SRS,PCT_AFFECTED_DAMAGE_AGENT2_SRS,DAMAGE_AGENT_CD3_SRS,PCT_AFFECTED_DAMAGE_AGENT3_SRS,AGECD_RMRS,COUNTCHKCD_RMRS,SPCD_ID_CD
66088590010538,59778107010538,2004,34,1,29,429,3,1,316.0,32,0.0005,1,,2007-02-07 07:26:39,2025-06-02 12:57:44,1.0,74.965282,5,1,,,,,,,,,
66088287010538,59777800010538,2004,34,1,29,529,1,1,126.0,3,0.0004,1,,2007-02-07 07:26:32,2025-06-02 12:57:44,1.0,74.965282,5,1,,,,,,,,,
66088291010538,59777800010538,2004,34,1,29,529,1,1,816.0,43,0.0005,1,,2007-02-07 07:26:33,2025-06-02 12:57:44,1.0,74.965282,5,1,,,,,,,,,
66088289010538,59777800010538,2004,34,1,29,529,1,1,835.0,27,0.0005,1,,2007-02-07 07:26:33,2025-06-02 12:57:44,1.0,74.965282,5,1,,,,,,,,,
66088295010538,59777800010538,2004,34,1,29,529,2,1,126.0,3,0.0004,1,,2007-02-07 07:26:33,2025-06-02 12:57:44,1.0,74.965282,5,1,,,,,,,,,
66088293010538,59777800010538,2004,34,1,29,529,2,1,816.0,43,0.0028,6,,2007-02-07 07:26:33,2025-06-02 12:57:44,6.0,449.791695,5,1,,,,,,,,,
66088059010538,59777566010538,2004,34,1,29,964,1,1,126.0,3,0.0004,1,,2007-02-07 07:26:28,2025-06-02 12:57:44,1.0,74.965282,5,1,,,,,,,,,
66088057010538,59777566010538,2004,34,1,29,964,1,1,816.0,43,0.0071,16,,2007-02-07 07:26:28,2025-06-02 12:57:44,16.0,1199.444519,5,1,,,,,,,,,
66088061010538,59777566010538,2004,34,1,29,964,2,1,816.0,43,0.0036,8,,2007-02-07 07:26:28,2025-06-02 12:57:44,8.0,599.72226,5,1,,,,,,,,,
66088167010538,59777682010538,2004,34,1,29,1208,1,1,816.0,43,0.0012,3,,2007-02-07 07:26:30,2025-06-02 12:57:44,3.0,224.895847,5,1,,,,,,,,,
66088169010538,59777682010538,2004,34,1,29,1208,1,1,931.0,41,0.0004,1,,2007-02-07 07:26:30,2025-06-02 12:57:44,1.0,74.965282,5,1,,,,,,,,,
66088171010538,59777682010538,2004,34,1,29,1208,2,1,816.0,43,0.0035,9,,2007-02-07 07:26:30,2025-06-02 12:57:44,9.0,674.687542,5,1,,,,,,,,,
66088173010538,59777682010538,2004,34,1,29,1208,3,1,816.0,43,0.0039,10,,2007-02-07 07:26:30,2025-06-02 12:57:44,10.0,749.652825,5,1,,,,,,,,,
66088179010538,59777682010538,2004,34,1,29,1208,4,1,126.0,3,0.0004,1,,2007-02-07 07:26:31,2025-06-02 12:57:44,1.0,74.965282,5,1,,,,,,,,,
66088175010538,59777682010538,2004,34,1,29,1208,4,1,816.0,43,0.0012,3,,2007-02-07 07:26:31,2025-06-02 12:57:44,3.0,224.895847,5,1,,,,,,,,,
66088177010538,59777682010538,2004,34,1,29,1208,4,1,824.0,28,0.0008,2,,2007-02-07 07:26:31,2025-06-02 12:57:44,2.0,149.930565,5,1,,,,,,,,,
66088843010538,59778364010538,2004,34,1,31,1176,1,1,356.0,43,0.001,2,,2007-02-07 07:26:44,2025-06-02 12:57:44,2.0,149.930565,5,1,,,,,,,,,
66088841010538,59778364010538,2004,34,1,31,1176,1,1,391.0,43,0.002,4,,2007-02-07 07:26:43,2025-06-02 12:57:44,4.0,299.86113,5,1,,,,,,,,,
66088845010538,59778364010538,2004,34,1,31,1176,1,1,701.0,43,0.001,2,,2007-02-07 07:26:44,2025-06-02 12:57:44,2.0,149.930565,5,1,,,,,,,,,
66088847010538,59778364010538,2004,34,1,31,1176,2,1,701.0,43,0.001,2,,2007-02-07 07:26:44,2025-06-02 12:57:44,2.0,149.930565,5,1,,,,,,,,,
66088849010538,59778364010538,2004,34,1,31,1176,2,1,833.0,26,0.0004,1,,2007-02-07 07:26:44,2025-06-02 12:57:44,1.0,74.965282,5,1,,,,,,,,,
66088851010538,59778364010538,2004,34,1,31,1176,3,1,693.0,35,0.0002,2,,2007-02-07 07:26:45,2025-06-02 12:57:44,2.0,149.930565,5,1,,,,,,,,,
66088853010538,59778364010538,2004,34,1,31,1176,3,1,701.0,43,0.0015,3,,2007-02-07 07:26:45,2025-06-02 12:57:44,3.0,224.895847,5,1,,,,,,,,,
66088855010538,59778364010538,2004,34,1,31,1176,3,1,833.0,26,0.0004,1,,2007-02-07 07:26:45,2025-06-02 12:57:44,1.0,74.965282,5,1,,,,,,,,,
66088857010538,59778364010538,2004,34,1,31,1176,4,1,316.0,32,0.002,4,,2007-02-07 07:26:45,2025-06-02 12:57:44,4.0,299.86113,5,1,,,,,,,,,
66088859010538,59778364010538,2004,34,1,31,1176,4,1,762.0,41,0.0024,1,,2007-02-07 07:26:46,2025-06-02 12:57:44,1.0,74.965282,5,1,,,,,,,,,
