species_key,source_code_system,source_species_code,scientific_name,common_name,genus,specific_epithet,community_layers,growth_habits,original_bien_query_name,bien_query_scientific_name,bien_query_name,niche_taxon_name,niche_taxon_key,uses_manual_bien_override,manual_bien_override_name,override_decision,override_confidence,override_review_status,bien_range_available,range_lookup_status,range_match_status,needs_range_review,range_review_reason,range_lookup_error,source_tables,states_present,n_states,n_plot_visits,n_conditions,n_source_rows,abundance_total,in_seedlings,in_saplings,in_trees,in_shrubs,in_forbs,in_graminoids,in_p2veg_tree_layers,is_pseudo_taxon,has_scientific_name,needs_niche,source_scientific_name,recommended_bien_name,override_notes
fia_spcd:7188,fia_spcd,7188,Flindersia brayleyana,Queensland maple,Flindersia,brayleyana,seedling;tree,tree,Flindersia_brayleyana,Flindersia brayleyana,Flindersia_brayleyana,Flindersia brayleyana,bien_taxon:flindersia_brayleyana,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,SEEDLING;TREE,HI,1,1,1,3,81.0177367798096,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
fia_spcd:561,fia_spcd,561,Ginkgo biloba,ginkgo,Ginkgo,biloba,sapling;seedling;tree,tree,Ginkgo_biloba,Ginkgo biloba,Ginkgo_biloba,Ginkgo biloba,bien_taxon:ginkgo_biloba,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,SEEDLING;TREE,LA;MD;NY;OH;PA,5,7,7,12,2133.59024452108,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
fia_spcd:7273,fia_spcd,7273,Grevillea robusta,silkoak,Grevillea,robusta,sapling;seedling;tree,tree,Grevillea_robusta,Grevillea robusta,Grevillea_robusta,Grevillea robusta,bien_taxon:grevillea_robusta,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,SEEDLING;TREE,HI,1,27,28,50,1446.35046602545,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
fia_spcd:571,fia_spcd,571,Gymnocladus dioicus,Kentucky coffeetree,Gymnocladus,dioicus,sapling;seedling;tree,tree,Gymnocladus_dioicus,Gymnocladus dioicus,Gymnocladus_dioicus,Gymnocladus dioicus,bien_taxon:gymnocladus_dioicus,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,SEEDLING;TREE,AL;AR;GA;IA;IL;IN;KS;KY;MI;MN;MO;MS;NE;NH;OH;OK;PA;TN;WV,19,388,388,479,27455.7662845749,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
fia_spcd:583,fia_spcd,583,Halesia parviflora,little silverbell,Halesia,parviflora,seedling,tree,Halesia_parviflora,Halesia parviflora,Halesia_parviflora,Halesia parviflora,bien_taxon:halesia_parviflora,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,SEEDLING,MI,1,1,1,1,224.895847,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
fia_spcd:7343,fia_spcd,7343,Hedyotis fosbergii,Fosbergs starviolet,Hedyotis,fosbergii,seedling,tree,Hedyotis_fosbergii,Hedyotis fosbergii,Hedyotis_fosbergii,Hedyotis fosbergii,bien_taxon:hedyotis_fosbergii,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,SEEDLING,HI,1,1,1,1,74.965282,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
fia_spcd:7344,fia_spcd,7344,Hedyotis hillebrandii,manono,Hedyotis,hillebrandii,sapling;seedling;tree,tree,Hedyotis_hillebrandii,Hedyotis hillebrandii,Hedyotis_hillebrandii,Hedyotis hillebrandii,bien_taxon:hedyotis_hillebrandii,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,SEEDLING;TREE,HI,1,16,16,23,1747.09775375542,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
fia_spcd:7346,fia_spcd,7346,Hedyotis terminalis,variable starviolet,Hedyotis,terminalis,sapling;seedling,tree,Hedyotis_terminalis,Hedyotis terminalis,Hedyotis_terminalis,Hedyotis terminalis,bien_taxon:hedyotis_terminalis,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,SEEDLING;TREE,HI,1,10,11,14,1274.409796,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
fia_spcd:7409,fia_spcd,7409,Hibiscus pernambucensis,seaside mahoe,Hibiscus,pernambucensis,tree,tree,Hibiscus_pernambucensis,Hibiscus pernambucensis,Hibiscus_pernambucensis,Hibiscus pernambucensis,bien_taxon:hibiscus_pernambucensis,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,TREE,FL,1,1,1,1,2.108840670297,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
fia_spcd:7412,fia_spcd,7412,Hibiscus tiliaceus,sea hibiscus,Hibiscus,tiliaceus,sapling;seedling;tree,tree,Hibiscus_tiliaceus,Hibiscus tiliaceus,Hibiscus_tiliaceus,Hibiscus tiliaceus,bien_taxon:hibiscus_tiliaceus,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,SEEDLING;TREE,HI,1,7,7,24,3761.31638404293,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
fia_spcd:7453,fia_spcd,7453,Ilex anomala,Hawaii holly,Ilex,anomala,sapling;seedling;tree,tree,Ilex_anomala,Ilex anomala,Ilex_anomala,Ilex anomala,bien_taxon:ilex_anomala,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,SEEDLING;TREE,HI,1,82,83,194,13923.8163302056,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
fia_spcd:67,fia_spcd,67,Juniperus virginiana var. silicicola,southern redcedar,Juniperus,virginiana,sapling;seedling;tree,tree,Juniperus_virginiana_var._silicicola,Juniperus virginiana var. silicicola,Juniperus_virginiana_var._silicicola,Juniperus virginiana var. silicicola,bien_taxon:juniperus_virginiana_var_silicicola,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,SEEDLING;TREE,AL;AR;FL;GA;LA;MN;MS;NC;SC;TN;TX,11,253,261,432,35251.6299487023,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
fia_spcd:7561,fia_spcd,7561,Leptospermum scoparium,broom teatree,Leptospermum,scoparium,sapling;seedling,tree,Leptospermum_scoparium,Leptospermum scoparium,Leptospermum_scoparium,Leptospermum scoparium,bien_taxon:leptospermum_scoparium,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,SEEDLING;TREE,HI,1,1,1,2,224.895846,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
fia_spcd:7583,fia_spcd,7583,Litchi chinensis,Lychee,Litchi,chinensis,tree,tree,Litchi_chinensis,Litchi chinensis,Litchi_chinensis,Litchi chinensis,bien_taxon:litchi_chinensis,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,TREE,HI,1,1,1,1,27.995557374679,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
fia_spcd:7621,fia_spcd,7621,Macaranga mappa,pengua,Macaranga,mappa,sapling;seedling,tree,Macaranga_mappa,Macaranga mappa,Macaranga_mappa,Macaranga mappa,bien_taxon:macaranga_mappa,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,SEEDLING;TREE,HI,1,4,4,10,1574.270926,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
fia_spcd:7626,fia_spcd,7626,Macaranga tanarius,parasol leaf tree,Macaranga,tanarius,sapling;tree,tree,Macaranga_tanarius,Macaranga tanarius,Macaranga_tanarius,Macaranga tanarius,bien_taxon:macaranga_tanarius,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,TREE,HI,1,2,2,3,80.0054932580671,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
fia_spcd:657,fia_spcd,657,Magnolia pyramidata,pyramid magnolia,Magnolia,pyramidata,tree,tree,Magnolia_pyramidata,Magnolia pyramidata,Magnolia_pyramidata,Magnolia pyramidata,bien_taxon:magnolia_pyramidata,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,TREE,AL,1,1,1,1,5.29392858696036,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
fia_spcd:7724,fia_spcd,7724,Melicope clusiifolia,kukaemoa,Melicope,clusiifolia,sapling;seedling;tree,tree,Melicope_clusiifolia,Melicope clusiifolia,Melicope_clusiifolia,Melicope clusiifolia,bien_taxon:melicope_clusiifolia,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,SEEDLING;TREE,HI,1,45,45,89,18371.5232306343,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
fia_spcd:7725,fia_spcd,7725,Melicope cruciata,piloula,Melicope,cruciata,seedling,tree,Melicope_cruciata,Melicope cruciata,Melicope_cruciata,Melicope cruciata,bien_taxon:melicope_cruciata,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,SEEDLING,HI,1,1,1,1,74.965282,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
fia_spcd:7729,fia_spcd,7729,Melicope hawaiensis,mokihana kukae moa,Melicope,hawaiensis,seedling,tree,Melicope_hawaiensis,Melicope hawaiensis,Melicope_hawaiensis,Melicope hawaiensis,bien_taxon:melicope_hawaiensis,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,SEEDLING,HI,1,2,2,2,449.791695,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
fia_spcd:7732,fia_spcd,7732,Melicope kaalaensis,Kaala melicope,Melicope,kaalaensis,tree,tree,Melicope_kaalaensis,Melicope kaalaensis,Melicope_kaalaensis,Melicope kaalaensis,bien_taxon:melicope_kaalaensis,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,TREE,HI,1,2,2,2,53.6768057118071,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
fia_spcd:7738,fia_spcd,7738,Melicope oahuensis,Oahu melicope,Melicope,oahuensis,tree,tree,Melicope_oahuensis,Melicope oahuensis,Melicope_oahuensis,Melicope oahuensis,bien_taxon:melicope_oahuensis,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,TREE,HI,1,1,1,1,21.8479175685058,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
fia_spcd:7742,fia_spcd,7742,Melicope ovata,eggshape melicope,Melicope,ovata,sapling;seedling,tree,Melicope_ovata,Melicope ovata,Melicope_ovata,Melicope ovata,bien_taxon:melicope_ovata,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,SEEDLING;TREE,HI,1,1,1,3,374.826411,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
fia_spcd:7749,fia_spcd,7749,Melicope radiata,kapu melicope,Melicope,radiata,sapling;seedling;tree,tree,Melicope_radiata,Melicope radiata,Melicope_radiata,Melicope radiata,bien_taxon:melicope_radiata,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,SEEDLING;TREE,HI,1,2,2,3,226.325591740827,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
fia_spcd:7751,fia_spcd,7751,Melicope rotundifolia,roundleaf melicope,Melicope,rotundifolia,seedling,tree,Melicope_rotundifolia,Melicope rotundifolia,Melicope_rotundifolia,Melicope rotundifolia,bien_taxon:melicope_rotundifolia,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,SEEDLING,HI,1,1,1,2,224.895847,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
fia_spcd:7753,fia_spcd,7753,Melicope sandwicensis,Mt. Kaala melicope,Melicope,sandwicensis,seedling,tree,Melicope_sandwicensis,Melicope sandwicensis,Melicope_sandwicensis,Melicope sandwicensis,bien_taxon:melicope_sandwicensis,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,SEEDLING,HI,1,1,1,1,224.895847,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
fia_spcd:7769,fia_spcd,7769,Melochia umbellata,hierba del soldado,Melochia,umbellata,sapling;seedling;tree,tree,Melochia_umbellata,Melochia umbellata,Melochia_umbellata,Melochia umbellata,bien_taxon:melochia_umbellata,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,SEEDLING;TREE,HI,1,13,13,23,1258.40474512344,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
fia_spcd:7783,fia_spcd,7783,Metrosideros polymorpha,ohia lehua,Metrosideros,polymorpha,sapling;seedling;tree,tree,Metrosideros_polymorpha,Metrosideros polymorpha,Metrosideros_polymorpha,Metrosideros polymorpha,bien_taxon:metrosideros_polymorpha,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,SEEDLING;TREE,HI,1,365,380,1842,295248.062563252,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
fia_spcd:7801,fia_spcd,7801,Michelia champaca,Orange Champak,Michelia,champaca,tree,tree,Michelia_champaca,Michelia champaca,Michelia_champaca,Michelia champaca,bien_taxon:michelia_champaca,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,TREE,HI,1,1,1,1,1.181607223824,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
fia_spcd:7846,fia_spcd,7846,Morella faya,firetree,Morella,faya,sapling;seedling;tree,tree,Morella_faya,Morella faya,Morella_faya,Morella faya,bien_taxon:morella_faya,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,SEEDLING;TREE,HI,1,8,8,26,3181.99329670083,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
fia_spcd:7853,fia_spcd,7853,Morinda trimera,noni kuahiwi,Morinda,trimera,seedling;tree,tree,Morinda_trimera,Morinda trimera,Morinda_trimera,Morinda trimera,bien_taxon:morinda_trimera,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,SEEDLING;TREE,HI,1,2,2,2,76.573580721316,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
fia_spcd:683,fia_spcd,683,Morus microphylla,Texas mulberry,Morus,microphylla,sapling;seedling;tree,tree,Morus_microphylla,Morus microphylla,Morus_microphylla,Morus microphylla,bien_taxon:morus_microphylla,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,SEEDLING;TREE,TX,1,12,12,13,685.579987258284,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
fia_spcd:7883,fia_spcd,7883,Myoporum sandwicense,naio,Myoporum,sandwicense,sapling;seedling;tree,tree,Myoporum_sandwicense,Myoporum sandwicense,Myoporum_sandwicense,Myoporum sandwicense,bien_taxon:myoporum_sandwicense,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,SEEDLING;TREE,HI,1,21,21,44,1463.978176966,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
fia_spcd:7921,fia_spcd,7921,Myrsine lanaiensis,Lanai colicwood,Myrsine,lanaiensis,tree,tree,Myrsine_lanaiensis,Myrsine lanaiensis,Myrsine_lanaiensis,Myrsine lanaiensis,bien_taxon:myrsine_lanaiensis,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,TREE,HI,1,1,1,1,3.0262273899048,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
fia_spcd:7922,fia_spcd,7922,Myrsine lessertiana,kolea lau nui,Myrsine,lessertiana,sapling;seedling;tree,tree,Myrsine_lessertiana,Myrsine lessertiana,Myrsine_lessertiana,Myrsine lessertiana,bien_taxon:myrsine_lessertiana,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,SEEDLING;TREE,HI,1,62,62,120,13471.0854290718,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
fia_spcd:7926,fia_spcd,7926,Myrsine sandwicensis,kokea lau lii,Myrsine,sandwicensis,sapling;seedling;tree,tree,Myrsine_sandwicensis,Myrsine sandwicensis,Myrsine_sandwicensis,Myrsine sandwicensis,bien_taxon:myrsine_sandwicensis,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,SEEDLING;TREE,HI,1,43,43,88,21066.1663128588,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
fia_spcd:7960,fia_spcd,7960,Nestegis sandwicensis,Hawaii olive,Nestegis,sandwicensis,sapling;seedling;tree,tree,Nestegis_sandwicensis,Nestegis sandwicensis,Nestegis_sandwicensis,Nestegis sandwicensis,bien_taxon:nestegis_sandwicensis,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,SEEDLING;TREE,HI,1,3,3,5,526.431245791313,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
fia_spcd:694,fia_spcd,694,Nyssa biflora,swamp tupelo,Nyssa,biflora,sapling;seedling;tree,tree,Nyssa_biflora,Nyssa biflora,Nyssa_biflora,Nyssa biflora,bien_taxon:nyssa_biflora,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,SEEDLING;TREE,AL;AR;FL;GA;KY;LA;MO;MS;NC;SC;TN;TX;VA,13,12244,13230,29423,2021028.43049653,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
fia_spcd:8131,fia_spcd,8131,Perrottetia sandwicensis,olomea,Perrottetia,sandwicensis,sapling;seedling;tree,tree,Perrottetia_sandwicensis,Perrottetia sandwicensis,Perrottetia_sandwicensis,Perrottetia sandwicensis,bien_taxon:perrottetia_sandwicensis,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,SEEDLING;TREE,HI,1,11,11,34,6376.81579747544,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
fia_spcd:134,fia_spcd,134,Pinus discolor,border pinyon,Pinus,discolor,sapling;seedling;tree,tree,Pinus_discolor,Pinus discolor,Pinus_discolor,Pinus discolor,bien_taxon:pinus_discolor,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,SEEDLING;TREE,AZ;NM,2,134,138,485,30145.435011088,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
fia_spcd:143,fia_spcd,143,Pinus monophylla var. fallax,Arizona pinyon pine,Pinus,monophylla,sapling;seedling;tree,tree,Pinus_monophylla_var._fallax,Pinus monophylla var. fallax,Pinus_monophylla_var._fallax,Pinus monophylla var. fallax,bien_taxon:pinus_monophylla_var_fallax,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,SEEDLING;TREE,AZ;NM;UT,3,543,550,1668,74745.8383496361,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
fia_spcd:137,fia_spcd,137,Pinus washoensis,Washoe pine,Pinus,washoensis,sapling;seedling;tree,tree,Pinus_washoensis,Pinus washoensis,Pinus_washoensis,Pinus washoensis,bien_taxon:pinus_washoensis,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,SEEDLING;TREE,CA,1,11,11,32,1624.9215640998,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
fia_spcd:8205,fia_spcd,8205,Pipturus albidus,Waimea pipturus,Pipturus,albidus,sapling;seedling,tree,Pipturus_albidus,Pipturus albidus,Pipturus_albidus,Pipturus albidus,bien_taxon:pipturus_albidus,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,SEEDLING;TREE,HI,1,3,3,3,299.861129,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
fia_spcd:8212,fia_spcd,8212,Pisonia brunoniana,Australasian catchbirdtree,Pisonia,brunoniana,sapling;seedling;tree,tree,Pisonia_brunoniana,Pisonia brunoniana,Pisonia_brunoniana,Pisonia brunoniana,bien_taxon:pisonia_brunoniana,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,SEEDLING;TREE,HI,1,4,4,5,835.90507978135,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
fia_spcd:8223,fia_spcd,8223,Pithecellobium unguis-cati,catclaw blackbead,Pithecellobium,unguis-cati,seedling,tree,Pithecellobium_unguis-cati,Pithecellobium unguis-cati,Pithecellobium_unguis-cati,Pithecellobium unguis-cati,bien_taxon:pithecellobium_unguis_cati,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,SEEDLING,TX,1,1,2,2,824.618107,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
fia_spcd:8296,fia_spcd,8296,Poncirus trifoliata,hardy orange,Poncirus,trifoliata,sapling;seedling,tree,Poncirus_trifoliata,Poncirus trifoliata,Poncirus_trifoliata,Poncirus trifoliata,bien_taxon:poncirus_trifoliata,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,SEEDLING;TREE,GA;LA;SC,3,7,7,12,2698.750162,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
fia_spcd:747,fia_spcd,747,Populus balsamifera ssp. trichocarpa,black cottonwood,Populus,balsamifera,sapling;seedling;tree,tree,Populus_balsamifera_ssp._trichocarpa,Populus balsamifera ssp. trichocarpa,Populus_balsamifera_ssp._trichocarpa,Populus balsamifera ssp. trichocarpa,bien_taxon:populus_balsamifera_ssp_trichocarpa,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,SEEDLING;TREE,AK;CA;ID;MT;NV;OR;WA;WY,8,1251,1298,2342,240086.122083746,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
fia_spcd:745,fia_spcd,745,Populus deltoides ssp. monilifera,plains cottonwood,Populus,deltoides,sapling;seedling;tree,tree,Populus_deltoides_ssp._monilifera,Populus deltoides ssp. monilifera,Populus_deltoides_ssp._monilifera,Populus deltoides ssp. monilifera,bien_taxon:populus_deltoides_ssp_monilifera,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,SEEDLING;TREE,CO;KS;MT;NE;OK;SD;TX;WY,8,98,98,178,47874.7323785464,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
fia_spcd:8328,fia_spcd,8328,Pritchardia munroi,Kamalo pritchardia,Pritchardia,munroi,tree,tree,Pritchardia_munroi,Pritchardia munroi,Pritchardia_munroi,Pritchardia munroi,bien_taxon:pritchardia_munroi,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,TREE,HI,1,1,1,1,0.85371121921284,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
fia_spcd:8344,fia_spcd,8344,Prosopis pallida,kiawe,Prosopis,pallida,sapling;seedling;tree,tree,Prosopis_pallida,Prosopis pallida,Prosopis_pallida,Prosopis pallida,bien_taxon:prosopis_pallida,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,SEEDLING;TREE,HI,1,20,21,58,6030.67070962305,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
fia_spcd:8365,fia_spcd,8365,Psychotria fauriei,Koolau Range wild coffee,Psychotria,fauriei,sapling;seedling,tree,Psychotria_fauriei,Psychotria fauriei,Psychotria_fauriei,Psychotria fauriei,bien_taxon:psychotria_fauriei,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,SEEDLING;TREE,HI,1,3,3,6,749.652823,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
fia_spcd:8366,fia_spcd,8366,Psychotria grandiflora,largeflower wild coffee,Psychotria,grandiflora,sapling,tree,Psychotria_grandiflora,Psychotria grandiflora,Psychotria_grandiflora,Psychotria grandiflora,bien_taxon:psychotria_grandiflora,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,TREE,HI,1,1,1,1,74.965282,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
fia_spcd:8373,fia_spcd,8373,Psychotria hawaiiensis,kopikoula,Psychotria,hawaiiensis,sapling;seedling;tree,tree,Psychotria_hawaiiensis,Psychotria hawaiiensis,Psychotria_hawaiiensis,Psychotria hawaiiensis,bien_taxon:psychotria_hawaiiensis,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,SEEDLING;TREE,HI,1,40,40,71,3530.92379971804,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
fia_spcd:8388,fia_spcd,8388,Psychotria kaduana,kopiko kea,Psychotria,kaduana,sapling;seedling;tree,tree,Psychotria_kaduana,Psychotria kaduana,Psychotria_kaduana,Psychotria kaduana,bien_taxon:psychotria_kaduana,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,SEEDLING;TREE,HI,1,2,2,4,306.311391545164,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
fia_spcd:8392,fia_spcd,8392,Psychotria mariniana,forest wild coffee,Psychotria,mariniana,sapling;seedling;tree,tree,Psychotria_mariniana,Psychotria mariniana,Psychotria_mariniana,Psychotria mariniana,bien_taxon:psychotria_mariniana,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,SEEDLING;TREE,HI,1,6,6,9,908.441827712163,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
fia_spcd:8402,fia_spcd,8402,Psydrax odorata,alahee,Psydrax,odorata,sapling;seedling;tree,tree,Psydrax_odorata,Psydrax odorata,Psydrax_odorata,Psydrax odorata,bien_taxon:psydrax_odorata,FALSE,,,,,FALSE,missing,,TRUE,No BIEN range returned,,SEEDLING;TREE,HI,1,13,14,39,15821.3017809529,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,
