species_key,source_code_system,source_species_code,scientific_name,common_name,genus,specific_epithet,source_tables,community_layers,growth_habits,states_present,n_states,n_plot_visits,n_conditions,n_source_rows,abundance_total,in_seedlings,in_saplings,in_trees,in_shrubs,in_forbs,in_graminoids,in_p2veg_tree_layers,is_pseudo_taxon,has_scientific_name,needs_niche
p2veg:LEPTO2,nrcs_plants_symbol,LEPTO2,Leptodactylon,pricklyphlox,Leptodactylon,,P2VEG_SUBPLOT_SPP,forb;shrub,forb;shrub_vine,CA,1,17,19,24,105.949385,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:LEPTO22,nrcs_plants_symbol,LEPTO22,Leptosiphon,leptosiphon,Leptosiphon,,P2VEG_SUBPLOT_SPP,forb,forb,CA,1,2,2,4,21,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:LENU,nrcs_plants_symbol,LENU,Lespedeza x nuttallii,lespedeza,Lespedeza,x,P2VEG_SUBPLOT_SPP,forb,forb,ID,1,1,1,2,7,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:LESQU,nrcs_plants_symbol,LESQU,Lesquerella,bladderpod,Lesquerella,,P2VEG_SUBPLOT_SPP,forb,forb,OR,1,2,2,5,121,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:LESSI,nrcs_plants_symbol,LESSI,Lessingia,lessingia,Lessingia,,P2VEG_SUBPLOT_SPP,forb,forb,CA,1,1,1,3,43,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:LEUCA4,nrcs_plants_symbol,LEUCA4,Leucanthemum,daisy,Leucanthemum,,P2VEG_SUBPLOT_SPP,forb,forb,OR;WA,2,3,4,6,51.735768,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:LEUCO12,nrcs_plants_symbol,LEUCO12,Leucopoa,spike fescue,Leucopoa,,P2VEG_SUBPLOT_SPP,graminoid,graminoid,UT,1,1,1,3,17,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
p2veg:LEWIS,nrcs_plants_symbol,LEWIS,Lewisia,lewisia,Lewisia,,P2VEG_SUBPLOT_SPP,forb,forb,CA;OR;WA,3,8,8,18,128.95596,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:LEYMU,nrcs_plants_symbol,LEYMU,Leymus,wildrye,Leymus,,P2VEG_SUBPLOT_SPP,graminoid,graminoid,CA;CO;ID;NV;UT;WY,6,16,17,30,389,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
p2veg:LIGUS,nrcs_plants_symbol,LIGUS,Ligusticum,licorice-root,Ligusticum,,P2VEG_SUBPLOT_SPP,forb,forb,CA;OR;UT;WA,4,17,17,29,272,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:LILIU,nrcs_plants_symbol,LILIU,Lilium,lily,Lilium,,P2VEG_SUBPLOT_SPP,forb,forb,CA;OR;WA,3,25,28,42,267.347227,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:LIMNA,nrcs_plants_symbol,LIMNA,Limnanthes,meadowfoam,Limnanthes,,P2VEG_SUBPLOT_SPP,forb,forb,CA,1,1,1,1,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:LINAN2,nrcs_plants_symbol,LINAN2,Linanthus,linanthus,Linanthus,,P2VEG_SUBPLOT_SPP,forb;shrub,forb;shrub_vine,CA;OR,2,105,112,161,1194.895021,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:LINNA,nrcs_plants_symbol,LINNA,Linnaea,twinflower,Linnaea,,P2VEG_SUBPLOT_SPP,forb,forb,WA,1,1,1,2,12,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:LINUM,nrcs_plants_symbol,LINUM,Linum,flax,Linum,,P2VEG_SUBPLOT_SPP,forb,forb,CA;OR,2,5,5,7,59,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:LITHO2,nrcs_plants_symbol,LITHO2,Lithophragma,woodland-star,Lithophragma,,P2VEG_SUBPLOT_SPP,forb,forb,CA;OR;WA,3,10,10,17,91.851129,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:LOBEL,nrcs_plants_symbol,LOBEL,Lobelia,lobelia,Lobelia,,P2VEG_SUBPLOT_SPP,forb,forb,CA,1,1,1,2,7,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:LOLIU,nrcs_plants_symbol,LOLIU,Lolium,ryegrass,Lolium,,P2VEG_SUBPLOT_SPP,graminoid,graminoid,CA;OR,2,43,48,77,1231.029157,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
p2veg:LOMAT,nrcs_plants_symbol,LOMAT,Lomatium,desertparsley,Lomatium,,P2VEG_SUBPLOT_SPP,forb;graminoid,forb;graminoid,CA;ID;OR;UT;WA;WY,6,322,349,517,2853.122186,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
p2veg:LONIC,nrcs_plants_symbol,LONIC,Lonicera,honeysuckle,Lonicera,,P2VEG_SUBPLOT_SPP,forb;shrub,forb;shrub_vine,CA;ID;OR;WA,4,623,691,1044,7867.237144,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:LOTUS,nrcs_plants_symbol,LOTUS,Lotus,trefoil,Lotus,,P2VEG_SUBPLOT_SPP,forb;shrub,forb;shrub_vine,CA;ID;OR;WA,4,133,154,220,1506.712746,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:LUPIN,nrcs_plants_symbol,LUPIN,Lupinus,lupine,Lupinus,,P2VEG_SUBPLOT_SPP,forb;graminoid;shrub,forb;graminoid;shrub_vine,AK;AZ;CA;CO;ID;MT;NM;NV;OR;UT;WA;WY,12,2138,2332,3896,26365.377207,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
p2veg:LUAL5,nrcs_plants_symbol,LUAL5,Lupinus x alpestris,Great Basin lupine,Lupinus,x,P2VEG_SUBPLOT_SPP,forb,forb,ID;WY,2,12,15,30,178,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:LUZUL,nrcs_plants_symbol,LUZUL,Luzula,woodrush,Luzula,,P2VEG_SUBPLOT_SPP,graminoid,graminoid,CA;CO;ID;MT;OR;WA,6,106,113,158,1293.053565,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
p2veg:LYCIU,nrcs_plants_symbol,LYCIU,Lycium,desert-thorn,Lycium,,P2VEG_SUBPLOT_SPP,shrub,shrub_vine,AZ;CA;NM,3,4,4,8,103,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:LYCOP6,nrcs_plants_symbol,LYCOP6,Lycopodiella,clubmoss,Lycopodiella,,P2VEG_SUBPLOT_SPP,forb,forb,WA,1,1,1,2,11,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:LYCOP2,nrcs_plants_symbol,LYCOP2,Lycopodium,clubmoss,Lycopodium,,P2VEG_SUBPLOT_SPP,forb,forb,AK;WA,2,8,8,10,58,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:LYCUR,nrcs_plants_symbol,LYCUR,Lycurus,wolfstail,Lycurus,,P2VEG_SUBPLOT_SPP,graminoid,graminoid,AZ;NM,2,10,10,11,61,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
p2veg:LYTHR,nrcs_plants_symbol,LYTHR,Lythrum,loosestrife,Lythrum,,P2VEG_SUBPLOT_SPP,forb,forb,CA,1,1,2,2,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:MACHA,nrcs_plants_symbol,MACHA,Machaeranthera,tansyaster,Machaeranthera,,P2VEG_SUBPLOT_SPP,forb,forb,AZ,1,1,1,1,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:MADIA,nrcs_plants_symbol,MADIA,Madia,tarweed,Madia,,P2VEG_SUBPLOT_SPP,forb;graminoid,forb;graminoid,CA;ID;OR;WA,4,161,180,286,2255.174127,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
p2veg:MAHON,nrcs_plants_symbol,MAHON,Mahonia,barberry,Mahonia,,P2VEG_SUBPLOT_SPP,shrub,shrub_vine,CA;OR;WA,3,58,64,98,597.451959,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:MAIAN,nrcs_plants_symbol,MAIAN,Maianthemum,mayflower,Maianthemum,,P2VEG_SUBPLOT_SPP,forb,forb,CA;OR;WA,3,44,50,61,350.333681,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:MALAC2,nrcs_plants_symbol,MALAC2,Malacothamnus,bushmallow,Malacothamnus,,P2VEG_SUBPLOT_SPP,shrub,shrub_vine,CA,1,7,7,13,187,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:MALAC3,nrcs_plants_symbol,MALAC3,Malacothrix,desertdandelion,Malacothrix,,P2VEG_SUBPLOT_SPP,forb,forb,CA,1,4,4,7,32,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:MALUS,nrcs_plants_symbol,MALUS,Malus,apple,Malus,,P2VEG_SUBPLOT_SPP,p2veg_tree_layer;shrub,large_tree;seedling_sapling_tree;shrub_vine,AZ;CA;ID;OR;WA,5,21,22,28,287.528235,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
p2veg:MALVA,nrcs_plants_symbol,MALVA,Malva,mallow,Malva,,P2VEG_SUBPLOT_SPP,forb;shrub,forb;shrub_vine,CA,1,4,4,5,26,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:MARAH,nrcs_plants_symbol,MARAH,Marah,manroot,Marah,,P2VEG_SUBPLOT_SPP,forb;shrub,forb;shrub_vine,CA;OR,2,39,40,57,369.64593,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:MATRI,nrcs_plants_symbol,MATRI,Matricaria,mayweed,Matricaria,,P2VEG_SUBPLOT_SPP,forb,forb,OR,1,1,1,1,4.874645,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:MEDIC,nrcs_plants_symbol,MEDIC,Medicago,alfalfa,Medicago,,P2VEG_SUBPLOT_SPP,forb;shrub,forb;shrub_vine,CA;ID;OR;WA,4,25,27,38,415.320578,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:MELAL,nrcs_plants_symbol,MELAL,Melaleuca,melaleuca,Melaleuca,,P2VEG_SUBPLOT_SPP,p2veg_tree_layer,seedling_sapling_tree,HI,1,2,2,3,57.909874,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
p2veg:MELIC,nrcs_plants_symbol,MELIC,Melica,melicgrass,Melica,,P2VEG_SUBPLOT_SPP,graminoid,graminoid,CA;ID;MT;OR;WA;WY,6,67,70,113,1098.260197,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
p2veg:MELIC3,nrcs_plants_symbol,MELIC3,Melicope,melicope,Melicope,,P2VEG_SUBPLOT_SPP,p2veg_tree_layer,seedling_sapling_tree,HI,1,3,3,3,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
p2veg:MELIL,nrcs_plants_symbol,MELIL,Melilotus,sweetclover,Melilotus,,P2VEG_SUBPLOT_SPP,forb,forb,CA;WA,2,3,6,7,11.419115,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:MENTH,nrcs_plants_symbol,MENTH,Mentha,mint,Mentha,,P2VEG_SUBPLOT_SPP,forb,forb,CA;OR;WA,3,119,140,198,1352.081722,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:MEPI,nrcs_plants_symbol,MEPI,Mentha x piperita,peppermint,Mentha,x,P2VEG_SUBPLOT_SPP,forb,forb,ID;UT,2,7,7,10,90,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:MENTZ,nrcs_plants_symbol,MENTZ,Mentzelia,blazingstar,Mentzelia,,P2VEG_SUBPLOT_SPP,forb,forb,AZ;CA,2,3,3,4,13,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:MERTE,nrcs_plants_symbol,MERTE,Mertensia,bluebells,Mertensia,,P2VEG_SUBPLOT_SPP,forb,forb,CA;ID;OR;UT;WA,5,20,24,35,156.922094,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:MICRO5,nrcs_plants_symbol,MICRO5,Micropus,cottonseed,Micropus,,P2VEG_SUBPLOT_SPP,forb,forb,CA,1,4,5,9,72.374495,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:MICRO6,nrcs_plants_symbol,MICRO6,Microseris,silverpuffs,Microseris,,P2VEG_SUBPLOT_SPP,forb,forb,CA;OR;WA,3,6,6,8,56,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:MIMOS,nrcs_plants_symbol,MIMOS,Mimosa,sensitive plant,Mimosa,,P2VEG_SUBPLOT_SPP,shrub,shrub_vine,NM,1,1,1,1,3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:MIMUL,nrcs_plants_symbol,MIMUL,Mimulus,monkeyflower,Mimulus,,P2VEG_SUBPLOT_SPP,forb;shrub,forb;shrub_vine,CA;OR;WA,3,74,85,108,631.782378,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:MINUA,nrcs_plants_symbol,MINUA,Minuartia,stitchwort,Minuartia,,P2VEG_SUBPLOT_SPP,forb,forb,CA,1,3,3,3,14.97516,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:MITEL,nrcs_plants_symbol,MITEL,Mitella,miterwort,Mitella,,P2VEG_SUBPLOT_SPP,forb,forb,CA;ID;OR;WA,4,166,183,253,1469.207935,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:MOEHR,nrcs_plants_symbol,MOEHR,Moehringia,sandwort,Moehringia,,P2VEG_SUBPLOT_SPP,forb,forb,OR;WA,2,17,19,30,120.863924,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:MONAR,nrcs_plants_symbol,MONAR,Monarda,beebalm,Monarda,,P2VEG_SUBPLOT_SPP,forb,forb,CA,1,14,14,21,164,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:MONAR2,nrcs_plants_symbol,MONAR2,Monardella,monardella,Monardella,,P2VEG_SUBPLOT_SPP,forb;shrub,forb;shrub_vine,CA;ID;OR;WY,4,58,62,87,548.474496,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:MONTI,nrcs_plants_symbol,MONTI,Montia,minerslettuce,Montia,,P2VEG_SUBPLOT_SPP,forb;graminoid,forb;graminoid,CA;ID;OR;WA,4,62,69,102,637.808888,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
p2veg:MUHLE,nrcs_plants_symbol,MUHLE,Muhlenbergia,muhly,Muhlenbergia,,P2VEG_SUBPLOT_SPP,graminoid,graminoid,AZ;CA;CO;ID;MT;NM;NV;OR;UT;WY,10,261,262,485,5086.863446,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
p2veg:MUILL,nrcs_plants_symbol,MUILL,Muilla,muilla,Muilla,,P2VEG_SUBPLOT_SPP,forb,forb,CA,1,2,2,2,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:MYOSO,nrcs_plants_symbol,MYOSO,Myosotis,forget-me-not,Myosotis,,P2VEG_SUBPLOT_SPP,forb,forb,CA;NV;OR,3,8,9,11,41.89165,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:MYRIC,nrcs_plants_symbol,MYRIC,Myrica,sweetgale,Myrica,,P2VEG_SUBPLOT_SPP,shrub,shrub_vine,OR,1,1,1,2,17.129708,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:NASSE,nrcs_plants_symbol,NASSE,Nassella,needlegrass,Nassella,,P2VEG_SUBPLOT_SPP,graminoid,graminoid,CA;CO;OR;WY,4,17,18,39,491,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
p2veg:NAVAR,nrcs_plants_symbol,NAVAR,Navarretia,pincushionplant,Navarretia,,P2VEG_SUBPLOT_SPP,forb,forb,CA;OR,2,14,14,25,251.33637,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:NEMOP,nrcs_plants_symbol,NEMOP,Nemophila,baby blue eyes,Nemophila,,P2VEG_SUBPLOT_SPP,forb,forb,CA;OR;WA,3,30,33,47,260.67589,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:NEPHR,nrcs_plants_symbol,NEPHR,Nephrolepis,swordfern,Nephrolepis,,P2VEG_SUBPLOT_SPP,forb,forb,HI,1,9,9,16,105.602412,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:OENAN,nrcs_plants_symbol,OENAN,Oenanthe,waterdropwort,Oenanthe,,P2VEG_SUBPLOT_SPP,forb,forb,CA,1,1,1,1,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:OPUNT,nrcs_plants_symbol,OPUNT,Opuntia,pricklypear,Opuntia,,P2VEG_SUBPLOT_SPP,forb;shrub,forb;shrub_vine,AZ;CA;CO;NM;UT,5,53,54,95,543,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:OREON,nrcs_plants_symbol,OREON,Oreonana,mountainparsley,Oreonana,,P2VEG_SUBPLOT_SPP,forb,forb,CA,1,1,1,1,7,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:OREOS,nrcs_plants_symbol,OREOS,Oreostemma,aster,Oreostemma,,P2VEG_SUBPLOT_SPP,forb,forb,CA,1,1,1,1,35,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:ORTHO,nrcs_plants_symbol,ORTHO,Orthocarpus,owl's-clover,Orthocarpus,,P2VEG_SUBPLOT_SPP,forb,forb,CA;NV;OR,3,6,6,11,47,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:ORYZA,nrcs_plants_symbol,ORYZA,Oryza,rice,Oryza,,P2VEG_SUBPLOT_SPP,graminoid,graminoid,CA,1,5,5,19,286,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
p2veg:ORYZO,nrcs_plants_symbol,ORYZO,Oryzopsis,ricegrass,Oryzopsis,,P2VEG_SUBPLOT_SPP,graminoid,graminoid,CO;ID;MT;NM;UT;WY,6,54,56,93,762,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
p2veg:OSMOR,nrcs_plants_symbol,OSMOR,Osmorhiza,sweetroot,Osmorhiza,,P2VEG_SUBPLOT_SPP,forb,forb,CA;OR;WA,3,98,110,165,831.152597,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:OXALI,nrcs_plants_symbol,OXALI,Oxalis,woodsorrel,Oxalis,,P2VEG_SUBPLOT_SPP,forb,forb,CA;OR;WA,3,37,46,93,1774.411914,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:PACKE,nrcs_plants_symbol,PACKE,Packera,ragwort,Packera,,P2VEG_SUBPLOT_SPP,forb,forb,CA;OR,2,2,2,4,10.909255,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:PAEON,nrcs_plants_symbol,PAEON,Paeonia,peony,Paeonia,,P2VEG_SUBPLOT_SPP,forb,forb,CA,1,1,1,1,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:PANIC,nrcs_plants_symbol,PANIC,Panicum,panicgrass,Panicum,,P2VEG_SUBPLOT_SPP,graminoid,graminoid,AZ;CA;CO;NM;OR;WY,6,37,37,55,661,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
p2veg:PARNA,nrcs_plants_symbol,PARNA,Parnassia,grass of Parnassus,Parnassia,,P2VEG_SUBPLOT_SPP,forb,forb,OR,1,1,1,1,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:PASCO,nrcs_plants_symbol,PASCO,Pascopyrum,wheatgrass,Pascopyrum,,P2VEG_SUBPLOT_SPP,graminoid,graminoid,CO;ID;MT;UT;WY,5,11,11,24,496,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
p2veg:PASSI,nrcs_plants_symbol,PASSI,Passiflora,passionflower,Passiflora,,P2VEG_SUBPLOT_SPP,shrub,shrub_vine,HI,1,1,1,4,19,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:PECTO,nrcs_plants_symbol,PECTO,Pectocarya,combseed,Pectocarya,,P2VEG_SUBPLOT_SPP,forb,forb,CA;OR,2,2,2,3,8.75786,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:PEDIC,nrcs_plants_symbol,PEDIC,Pedicularis,lousewort,Pedicularis,,P2VEG_SUBPLOT_SPP,forb,forb,AK;CA;ID;OR;WA;WY,6,20,23,40,241.086294,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:PELLA,nrcs_plants_symbol,PELLA,Pellaea,cliffbrake,Pellaea,,P2VEG_SUBPLOT_SPP,forb,forb,CA,1,9,10,14,86.019404,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:PENST,nrcs_plants_symbol,PENST,Penstemon,beardtongue,Penstemon,,P2VEG_SUBPLOT_SPP,forb;shrub,forb;shrub_vine,CA;ID;MT;NV;OR;UT;WA,7,312,335,470,2237.731399,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:PENTA10,nrcs_plants_symbol,PENTA10,Pentagramma,goldback fern,Pentagramma,,P2VEG_SUBPLOT_SPP,forb,forb,CA,1,27,29,46,229.307692,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:PEPER,nrcs_plants_symbol,PEPER,Peperomia,peperomia,Peperomia,,P2VEG_SUBPLOT_SPP,forb,forb,HI,1,2,2,4,18,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:PERID,nrcs_plants_symbol,PERID,Perideridia,yampah,Perideridia,,P2VEG_SUBPLOT_SPP,forb,forb,CA,1,17,21,27,100.487794,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:PETAS,nrcs_plants_symbol,PETAS,Petasites,butterbur,Petasites,,P2VEG_SUBPLOT_SPP,forb,forb,CA;WA,2,13,14,22,212.622215,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:PETRA,nrcs_plants_symbol,PETRA,Petradoria,rock goldenrod,Petradoria,,P2VEG_SUBPLOT_SPP,forb,forb,NV,1,1,1,1,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:PETRO,nrcs_plants_symbol,PETRO,Petrorhagia,pink,Petrorhagia,,P2VEG_SUBPLOT_SPP,forb,forb,CA,1,3,3,7,25,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:PHACE,nrcs_plants_symbol,PHACE,Phacelia,phacelia,Phacelia,,P2VEG_SUBPLOT_SPP,forb;graminoid,forb;graminoid,CA;OR;UT;WA,4,167,182,284,2251.526281,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
p2veg:PHALA2,nrcs_plants_symbol,PHALA2,Phalaris,canarygrass,Phalaris,,P2VEG_SUBPLOT_SPP,graminoid,graminoid,CA;MT;OR;UT;WA,5,29,32,49,870.316664,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
p2veg:PHEGO,nrcs_plants_symbol,PHEGO,Phegopteris,beechfern,Phegopteris,,P2VEG_SUBPLOT_SPP,forb,forb,AK,1,1,1,1,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
p2veg:PHILA,nrcs_plants_symbol,PHILA,Philadelphus,mock orange,Philadelphus,,P2VEG_SUBPLOT_SPP,shrub,shrub_vine,CA;OR;WA,3,40,44,65,647.629756,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
