species_key,source_code_system,source_species_code,scientific_name,common_name,community_layers,growth_habits,n_states,n_plot_visits,n_conditions,abundance_total,source_tables,is_pseudo_taxon,needs_niche,bien_query_name,bien_range_available,range_lookup_status,range_match_status,needs_range_review,range_review_reason,range_lookup_error,has_global_niche,has_study_area_niche,in_cwm_missing_species,cwm_missing_n_condition_rows,cwm_missing_treecount_total,cwm_missing_seedlings_tpa,cwm_missing_weight_total,gap_stage,gap_reason,study_area_range_failure_stage,study_area_range_failure_reason,study_area_niche_missing_indicators
p2veg:LAGR3,nrcs_plants_symbol,LAGR3,Lathyrus graminifolius,grassleaf pea,forb,forb,1,1,1,12,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Lathyrus_graminifolius,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:LAPE,nrcs_plants_symbol,LAPE,Layia pentachaeta,Sierra tidytips,forb,forb,1,3,3,13,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Layia_pentachaeta,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:LATO,nrcs_plants_symbol,LATO,Lathyrus torreyi,Torrey's pea,forb,forb,1,2,2,9,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Lathyrus_torreyi,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:LAVE2,nrcs_plants_symbol,LAVE2,Lathyrus vestitus,Pacific pea,forb;shrub,forb;shrub_vine,1,3,3,31,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Lathyrus_vestitus,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:LAVEL,nrcs_plants_symbol,LAVEL,Lathyrus vestitus ssp. laetiflorus,Pacific pea,forb,forb,1,1,2,35,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Lathyrus_vestitus,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:LAVEV,nrcs_plants_symbol,LAVEV,Lathyrus vestitus ssp. vestitus,Pacific pea,forb,forb,1,1,1,3,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Lathyrus_vestitus,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:LEAL,nrcs_plants_symbol,LEAL,Lesquerella alpina,alpine bladderpod,forb,forb,1,1,1,3,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Lesquerella_alpina,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:LEAN19,nrcs_plants_symbol,LEAN19,Leptosiphon androsaceus,false babystars,forb,forb,1,2,2,31.798162,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Leptosiphon_androsaceus,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:LEAR4,nrcs_plants_symbol,LEAR4,Lesquerella arizonica,Arizona bladderpod,forb,forb,1,1,1,3,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Lesquerella_arizonica,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:LEBI8,nrcs_plants_symbol,LEBI8,Leptosiphon bicolor,true babystars,forb,forb,3,5,7,21.339294,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Leptosiphon_bicolor,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:LECO12,nrcs_plants_symbol,LECO12,Leymus condensatus,giant wildrye,graminoid,graminoid,2,2,2,53,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Leymus_condensatus,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:LECO2,nrcs_plants_symbol,LECO2,Lesquerella condensata,dense bladderpod,forb,forb,1,1,1,8,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Lesquerella_condensata,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:LECO3,nrcs_plants_symbol,LECO3,Lewisia columbiana,Columbian lewisia,forb,forb,1,7,7,37.554096,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Lewisia_columbiana,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:LECOC,nrcs_plants_symbol,LECOC,Lewisia columbiana var. columbiana,Columbian lewisia,forb,forb,1,1,1,4.875725,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Lewisia_columbiana,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:LECOR2,nrcs_plants_symbol,LECOR2,Lewisia columbiana var. rupicola,Columbian lewisia,forb,forb,1,1,1,3,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Lewisia_columbiana,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:LECOW,nrcs_plants_symbol,LECOW,Lewisia columbiana var. wallowensis,Wallowa lewisia,forb,forb,1,2,2,33,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Lewisia_columbiana,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:LEDO2,nrcs_plants_symbol,LEDO2,Lesquerella douglasii,Douglas' bladderpod,forb,forb,1,1,1,3,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Lesquerella_douglasii,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:LEFL4,nrcs_plants_symbol,LEFL4,Leymus flavescens,yellow wildrye,graminoid,graminoid,1,1,1,12,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Leymus_flavescens,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:LEFR2,nrcs_plants_symbol,LEFR2,Lepidium fremontii,desert pepperweed,shrub,shrub_vine,1,6,6,69,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Lepidium_fremontii,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:LEGO,nrcs_plants_symbol,LEGO,Lesquerella gordonii,Gordon's bladderpod,forb,forb,2,12,12,168,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Lesquerella_gordonii,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:LEGR23,nrcs_plants_symbol,LEGR23,Leptosiphon grandiflorus,largeflower linanthus,forb,forb,1,1,1,3.561753,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Leptosiphon_grandiflorus,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:LEHA11,nrcs_plants_symbol,LEHA11,Leptosiphon harknessii,Harkness' flaxflower,forb,forb,4,10,10,70,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Leptosiphon_harknessii,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:LEMO3,nrcs_plants_symbol,LEMO3,Lesquerella montana,mountain bladderpod,forb,forb,1,1,1,4,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Lesquerella_montana,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:LENU7,nrcs_plants_symbol,LENU7,Leptosiphon nudatus,Tehachapi linanthus,forb,forb,1,1,1,3,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Leptosiphon_nudatus,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:LEPA51,nrcs_plants_symbol,LEPA51,Leptosiphon parviflorus,variable linanthus,forb,forb,1,1,1,13,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Leptosiphon_parviflorus,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:LESC2,nrcs_plants_symbol,LESC2,Leptospermum scoparium,broom teatree,shrub,shrub_vine,1,1,1,6,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Leptospermum_scoparium,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:LESE17,nrcs_plants_symbol,LESE17,Leptosiphon septentrionalis,northern linanthus,forb,forb,2,2,2,7,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Leptosiphon_septentrionalis,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:LESI5,nrcs_plants_symbol,LESI5,Leymus simplex,alkali wildrye,graminoid,graminoid,1,1,1,13.11699,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Leymus_simplex,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:LIBO4,nrcs_plants_symbol,LIBO4,Listera borealis,northern twayblade,forb,forb,2,5,5,24,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Listera_borealis,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:LICA10,nrcs_plants_symbol,LICA10,Listera caurina,northwestern twayblade,forb,forb,2,4,5,69.737539,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Listera_caurina,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:LICA11,nrcs_plants_symbol,LICA11,Lithospermum californicum,California stoneseed,forb,forb,1,1,1,5,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Lithospermum_californicum,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:LICH4,nrcs_plants_symbol,LICH4,Litchi chinensis,lychee,p2veg_large_tree,large_tree,1,1,1,52,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Litchi_chinensis,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:LICO5,nrcs_plants_symbol,LICO5,Listera convallarioides,broadlipped twayblade,forb,forb,2,3,3,13,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Listera_convallarioides,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:LICO6,nrcs_plants_symbol,LICO6,Listera cordata,heartleaf twayblade,forb,forb,3,13,14,61.563631,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Listera_cordata,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:LIVE,nrcs_plants_symbol,LIVE,Ligusticum verticillatum,northern licorice-root,forb,forb,1,8,8,63,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Ligusticum_verticillatum,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:LOAB,nrcs_plants_symbol,LOAB,Lotus aboriginus,rosy bird's-foot trefoil,forb,forb,2,2,2,9,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Lotus_aboriginus,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:LOAN2,nrcs_plants_symbol,LOAN2,Lotus angustissimus,slender bird's-foot trefoil,forb,forb,1,1,1,10,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Lotus_angustissimus,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:LOAR5,nrcs_plants_symbol,LOAR5,Logfia arvensis,field cottonrose,forb,forb,2,21,21,300,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Logfia_arvensis,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:LOAU5,nrcs_plants_symbol,LOAU5,Lomatium austiniae,Austin desertparsley,forb,forb,1,2,2,42,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Lomatium_austiniae,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:LOCA19,nrcs_plants_symbol,LOCA19,Logfia californica,California cottonrose,forb,forb,1,1,1,3,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Logfia_californica,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:LOHU2,nrcs_plants_symbol,LOHU2,Lotus humistratus,foothill deervetch,forb,forb,4,26,28,457.433831,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Lotus_humistratus,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:LOIN4,nrcs_plants_symbol,LOIN4,Lonicera interrupta,chaparral honeysuckle,shrub,shrub_vine,3,22,25,248.475447,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Lonicera_interrupta,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:LOMA3,nrcs_plants_symbol,LOMA3,Lomatium macrocarpum,bigseed biscuitroot,forb,forb,6,43,51,332.16268,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Lomatium_macrocarpum,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:LOMI,nrcs_plants_symbol,LOMI,Lotus micranthus,desert deervetch,forb,forb,3,9,10,107.571913,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Lotus_micranthus,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:LOMO2,nrcs_plants_symbol,LOMO2,Lonicera morrowii,Morrow's honeysuckle,shrub,shrub_vine,1,1,1,13,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Lonicera_morrowii,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:LOPA81,nrcs_plants_symbol,LOPA81,Lotus parviflorus,smallflower bird's-foot trefoil,forb,forb,1,1,1,17.665572,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Lotus_parviflorus,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:LOPI2,nrcs_plants_symbol,LOPI2,Lotus pinnatus,meadow bird's-foot trefoil,forb,forb,1,1,1,2.950156,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Lotus_pinnatus,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:LORI3,nrcs_plants_symbol,LORI3,Lotus rigidus,shrubby deervetch,shrub,shrub_vine,1,1,1,3,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Lotus_rigidus,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:LOSU2,nrcs_plants_symbol,LOSU2,Lonicera subspicata,southern honeysuckle,shrub,shrub_vine,1,8,8,60.336277,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Lonicera_subspicata,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:LOWR,nrcs_plants_symbol,LOWR,Lotus wrightii,Wright's deervetch,forb;shrub,forb;shrub_vine,2,3,3,11,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Lotus_wrightii,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:LUBAB,nrcs_plants_symbol,LUBAB,Lupinus bakeri ssp. bakeri,Baker's lupine,forb,forb,2,4,4,32,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Lupinus_bakeri,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:LULU4,nrcs_plants_symbol,LULU4,Lupinus lutescens,light yellow lupine,forb,forb,1,1,1,25,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Lupinus_lutescens,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:LUME,nrcs_plants_symbol,LUME,Lupinus meionanthus,Lake Tahoe lupine,forb,forb,1,1,1,4,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Lupinus_meionanthus,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:LUPA3,nrcs_plants_symbol,LUPA3,Lupinus palmeri,bluebonnet lupine,forb;shrub,forb;shrub_vine,2,3,3,153,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Lupinus_palmeri,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:LUSE,nrcs_plants_symbol,LUSE,Luina serpentina,creeping silverback,forb,forb,1,2,2,26,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Luina_serpentina,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:LUSU5,nrcs_plants_symbol,LUSU5,Lupinus sulphureus,sulphur lupine,forb,forb,2,9,9,90,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Lupinus_sulphureus,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:LUWY,nrcs_plants_symbol,LUWY,Lupinus wyethii,Wyeth's lupine,forb,forb,4,16,18,132.317678,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Lupinus_wyethii,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:LUWYW,nrcs_plants_symbol,LUWYW,Lupinus wyethii ssp. wyethii,Wyeth's lupine,forb,forb,1,1,1,3,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Lupinus_wyethii,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:LYSI,nrcs_plants_symbol,LYSI,Lycopodium sitchense,Sitka clubmoss,forb,forb,1,1,1,6,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Lycopodium_sitchense,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:LYTO,nrcs_plants_symbol,LYTO,Lycium torreyi,Torrey wolfberry,shrub,shrub_vine,1,2,2,78,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Lycium_torreyi,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:MAAN,nrcs_plants_symbol,MAAN,Machaerina angustifolia,Polynesian twigrush,forb;graminoid,forb;graminoid,1,9,9,360,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Machaerina_angustifolia,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
p2veg:MAAQ2,nrcs_plants_symbol,MAAQ2,Mahonia aquifolium,hollyleaved barberry,shrub,shrub_vine,4,1056,1144,12647.736093,P2VEG_SUBPLOT_SPP,FALSE,TRUE,Mahonia_aquifolium,FALSE,no_range,missing_range,TRUE,BIEN did not report a range map for the query binomial,,FALSE,FALSE,FALSE,,,,,no_bien_range_map,BIEN did not report a range map for the query binomial,,,
