scenario,response,group,group_label,term,estimate,std_error,statistic,p_value,conf_low,conf_high,n,stable_plots
mean_monthly_CWD,precipitation,trees,Adults,mean_monthly_site_CWD_mm,-0.0311577806283522,0.00502519170304531,-6.20031681765898,5.66462233044042e-10,-0.0410071365349504,-0.021308424721754,73981,72893
no_survey_period,precipitation,trees,Adults,cumulative_site_CWD_mm,-0.000256250527732541,3.46197999373756e-05,-7.4018488898283,1.35719719588991e-13,-0.000324105198971527,-0.000188395856493555,73981,72893
no_survey_period,precipitation,trees,Adults,disease_cumulative_mortality_pct,-0.122109773120868,0.0278748927927764,-4.38063651145278,1.1849554809997e-05,-0.176744452977404,-0.067475093264333,73981,72893
no_survey_period,precipitation,trees,Adults,fire_cumulative_mortality_pct,-0.166331137843778,0.0287117529823364,-5.79313767244046,6.93623449851233e-09,-0.222606060368911,-0.110056215318645,73981,72893
no_survey_period,precipitation,trees,Adults,insect_cumulative_mortality_pct,-0.0341864584941517,0.0203229501741792,-1.68216022777964,0.0925419945838595,-0.0740193606244279,0.00564644363612451,73981,72893
baseline,temperature,community,Combined saplings + adults,cumulative_site_CWD_mm,-1.99453755516002e-06,6.69079485223235e-07,-2.98101735176435,0.00287382765690627,-3.30592997206015e-06,-6.83145138259895e-07,76600,75377
baseline,temperature,community,Combined saplings + adults,disease_cumulative_mortality_pct,0.00172191439947369,0.000468129010073719,3.67829030549192,0.000234963212997823,0.000804383900482508,0.00263944489846488,76600,75377
baseline,temperature,community,Combined saplings + adults,fire_cumulative_mortality_pct,0.00109770569093045,0.000360170384960895,3.04774000519124,0.00230647853495891,0.000391773552729966,0.00180363782913094,76600,75377
baseline,temperature,community,Combined saplings + adults,full_survey_period_years,0.00674350437605816,0.000692951658141259,9.73156539396504,2.27867394887381e-22,0.00538532262062499,0.00810168613149134,76600,75377
baseline,temperature,community,Combined saplings + adults,insect_cumulative_mortality_pct,0.00192291880853341,0.000445126482093749,4.31993800838033,1.56269201790522e-05,0.00105047314838227,0.00279536446868456,76600,75377
mean_monthly_CWD,temperature,community,Combined saplings + adults,disease_cumulative_mortality_pct,0.00171068716739159,0.000468256393263362,3.6533129969022,0.000259050937792988,0.00079290699799109,0.00262846733679208,76600,75377
mean_monthly_CWD,temperature,community,Combined saplings + adults,fire_cumulative_mortality_pct,0.00104426682210778,0.000360122877702196,2.89975140921577,0.0037356481322126,0.000338427797894769,0.00175010584632079,76600,75377
mean_monthly_CWD,temperature,community,Combined saplings + adults,full_survey_period_years,0.00658294066890036,0.000706635031725902,9.31589911813745,1.24001052582157e-20,0.00519793957024592,0.00796794176755481,76600,75377
mean_monthly_CWD,temperature,community,Combined saplings + adults,insect_cumulative_mortality_pct,0.00187581720251105,0.000444960835184251,4.2156905825977,2.49300157525315e-05,0.00100369620946718,0.00274793819555493,76600,75377
mean_monthly_CWD,temperature,community,Combined saplings + adults,mean_monthly_site_CWD_mm,-9.03718811368685e-05,8.47552827455061e-05,-1.06626841666292,0.286305683276393,-0.000256491807901025,7.57480456272875e-05,76600,75377
