"site_id","def","pr","tmmn","tmmx"
"2973505010690",475.676666666667,414.033333333333,-1.87777777777778,12.4633333333333
"2973681010690",446.236666666667,420.466666666667,-2.27944444444444,11.9055555555556
"2973726010690",482.406666666667,407.133333333333,-1.95972222222222,12.4708333333333
"2973757010690",531.166666666667,404.133333333333,-1.52416666666667,13.3911111111111
"2973822010690",376.626666666667,449.533333333333,-2.875,11.0280555555556
"2973877010690",324.703333333333,472.033333333333,-3.50527777777778,10.1361111111111
"2974900010690",120.24,258.133333333333,-11.7669444444444,0.38
"2975605010690",277.3,580.766666666667,-2.17333333333333,11.7697222222222
"2976336010690",136.16,258.366666666667,-11.6722222222222,0.699722222222222
"2976675010690",227.583333333333,658.8,-2.99472222222222,10.5247222222222
"2977329010690",332.516666666667,541.233333333333,-1.60472222222222,12.8816666666667
"2977359010690",346.946666666667,534.1,-1.47388888888889,13.0930555555556
"2977416010690",209.86,724.433333333333,-3.42611111111111,9.75333333333333
"2977478010690",232.64,688.833333333333,-2.96194444444444,10.4044444444444
"2977787010690",241.64,640.633333333333,-2.7625,10.9025
"2977823010690",253.78,627.966666666667,-2.62305555555556,11.1330555555556
"2978319010690",205.98,204.766666666667,-11.27,0.241944444444444
"2978844010690",277.246666666667,625.566666666667,-1.4,11.4041666666667
"2979203010690",292.866666666667,574.3,-1.7675,11.9005555555556
"2979412010690",233.913333333333,653.233333333333,-2.67111111111111,10.1927777777778
"2979507010690",253.876666666667,667.966666666667,-2.12888888888889,10.7213888888889
"2979552010690",195.023333333333,716.7,-3.97638888888889,8.85638888888889
"2980087010690",251.253333333333,669.4,-2.05361111111111,10.8183333333333
"2980288010690",196.936666666667,232.9,-10.7275,0.884444444444444
"2980408010690",204.396666666667,223,-10.6013888888889,0.89
"2980455010690",294.016666666667,567.3,-1.53083333333333,11.9475
"2980543010690",234.82,203.666666666667,-11.2544444444444,-0.0730555555555555
"2980754010690",237.4,192.766666666667,-10.7855555555556,0.156111111111111
"2982106010690",201.893333333333,694.9,-3.65277777777778,9.19555555555556
"2984406010690",295.063333333333,556.333333333333,-1.45805555555556,12.1758333333333
"2985753010690",206.98,678.866666666667,-3.27833333333333,9.58444444444445
"2985833010690",258.266666666667,642.1,-2.47472222222222,10.5544444444444
"2986087010690",281.206666666667,541.9,-4.04361111111111,9.03
"2986118010690",295.56,534.2,-3.85277777777778,9.30166666666667
"2986214010690",229.49,627.466666666667,-2.95694444444444,10.2808333333333
"2986588010690",253.296666666667,646.4,-2.56944444444444,10.4138888888889
"2986734010690",254.216666666667,621.633333333333,-3.0525,9.99694444444444
"2987842010690",318.633333333333,598.5,-2.07222222222222,11.26
"2987957010690",254.786666666667,586.5,-4.36361111111111,8.7125
"2988064010690",227.146666666667,656.933333333333,-4.13166666666667,8.86111111111111
"2988135010690",260.903333333333,621.566666666667,-3.35805555555556,9.77694444444444
"2988204010690",259.483333333333,613.466666666667,-4.03194444444444,9.15444444444445
"2988788010690",257.48,623.933333333333,-4.265,8.95472222222222
