site_id,latitude,longitude,source
2855231010690,41.711487,-111.580144,FIA
2855410010690,41.587464,-111.522643,FIA
2855482010690,41.523579,-111.507745,FIA
2855517010690,41.432111,-111.886446,FIA
2855681010690,39.788339,-110.291809,FIA
2855711010690,39.806009,-110.236722,FIA
2855753010690,39.792063,-110.055844,FIA
2855853010690,39.742142,-110.408993,FIA
2855879010690,39.748455,-110.2537,FIA
2855922010690,39.76018,-110.126325,FIA
2855934010690,39.754431,-110.082039,FIA
2856098010690,39.696745,-110.892248,FIA
2856204010690,39.711012,-110.179442,FIA
2856229010690,39.700718,-110.127076,FIA
2856322010690,39.653317,-110.769923,FIA
2856377010690,39.656392,-110.581075,FIA
2856422010690,39.748763,-110.474301,FIA
2856568010690,39.666141,-110.083209,FIA
2856607010690,39.629218,-111.004217,FIA
2856700010690,39.612464,-110.42291,FIA
2857255010690,39.513874,-110.351605,FIA
2857416010690,39.48602,-110.365817,FIA
2857444010690,39.47178,-110.313679,FIA
2857685010690,40.974554,-109.816922,FIA
2857893010690,40.923459,-109.935408,FIA
2857976010690,40.912901,-109.476039,FIA
2858016010690,40.899148,-109.392065,FIA
2858049010690,40.903735,-109.273229,FIA
2858116010690,40.909934,-109.094964,FIA
2858321010690,40.859368,-109.743041,FIA
2858352010690,40.86968,-109.620618,FIA
2858368010690,40.86829,-109.580301,FIA
2858384010690,40.860385,-109.524704,FIA
2858425010690,40.872918,-109.384394,FIA
2858475010690,40.860019,-109.350079,FIA
2858523010690,40.864934,-109.22205,FIA
2858928010690,40.8237,-109.474526,FIA
2859482010690,40.890156,-109.844542,FIA
2859587010690,40.887342,-109.38523,FIA
2859716010690,40.861539,-109.777409,FIA
2859742010690,40.847464,-109.725472,FIA
2860490010690,40.909195,-111.827182,FIA
2860634010690,41.032467,-111.846567,FIA
2861474010690,40.695781,-110.186411,FIA
2861874010690,40.641539,-110.159871,FIA
2861947010690,40.62113,-110.900231,FIA
2862203010690,40.612125,-110.348195,FIA
2862281010690,40.609776,-110.128354,FIA
2862553010690,40.571298,-110.467912,FIA
2862748010690,40.54845,-110.24725,FIA
2862805010690,40.569131,-110.003659,FIA
2863015010690,40.512742,-110.468376,FIA
2863165010690,40.458189,-110.221132,FIA
2863227010690,40.426432,-110.816818,FIA
2863237010690,40.065966,-110.765018,FIA
2863343010690,40.381371,-110.807515,FIA
2863372010690,40.389992,-110.643718,FIA
2863408010690,40.391109,-110.465798,FIA
2863509010690,40.334846,-110.586322,FIA
2863551010690,40.250894,-110.542153,FIA
2863575010690,40.325399,-110.478087,FIA
2863601010690,40.03127,-110.238901,FIA
2863654010690,40.292193,-110.814828,FIA
2863670010690,40.295677,-110.751282,FIA
2863759010690,40.111659,-110.661601,FIA
2863782010690,40.293199,-110.532455,FIA
2863803010690,40.2953,-110.401842,FIA
2863978010690,40.193994000000004,-110.81627,FIA
2864133010690,40.16957,-110.762312,FIA
2864298010690,40.024016,-110.584689,FIA
2864325010690,40.100954,-110.70037,FIA
2865269010690,39.924644,-110.842738,FIA
2865286010690,39.929949,-110.780699,FIA
2865313010690,39.924236,-110.654335,FIA
2865382010690,39.922994,-110.3618,FIA
2865396010690,39.935249,-110.299656,FIA
2865411010690,39.932963,-110.223608,FIA
2865466010690,39.889409,-110.783168,FIA
2865535010690,39.897695,-110.536326,FIA
2865556010690,39.886629,-110.476754,FIA
2865636010690,39.891173,-110.311802,FIA
2865675010690,39.879955,-110.246427,FIA
2865693010690,39.874631,-110.12955,FIA
2865756010690,39.846726,-110.646544,FIA
2865787010690,39.846562,-110.596284,FIA
2865936010690,40.536053,-110.033669,FIA
2866101010690,40.453985,-110.267175,FIA
2866224010690,40.445037,-110.144637,FIA
2866273010690,40.3966,-110.484608,FIA
2866357010690,40.350286,-110.622731,FIA
2866451010690,40.272607,-110.56553,FIA
2866504010690,40.145533,-110.554601,FIA
2866531010690,40.127244,-110.488995,FIA
2866590010690,40.091696,-110.615951,FIA
2866625010690,40.044395,-110.792054,FIA
2866663010690,40.044272,-110.732269,FIA
2866691010690,40.044338,-110.484925,FIA
2866725010690,40.046874,-110.448565,FIA
2866805010690,40.052515,-110.323076,FIA
2866836010690,39.991843,-110.433781,FIA
2866865010690,40.010436,-110.370358,FIA
2867283010690,40.616503,-110.066793,FIA
2867563010690,40.539089,-110.847214,FIA
2867730010690,40.531474,-110.429265,FIA
2867787010690,40.539916,-110.324099,FIA
2867959010690,40.491724,-110.621941,FIA
2868022010690,40.04361,-110.872942,FIA
2868057010690,39.941696,-110.799389,FIA
2868112010690,39.958543,-110.678748,FIA
2868258010690,39.894729,-110.741041,FIA
2868280010690,39.915253,-110.663741,FIA
2868787010690,39.345312,-111.127218,FIA
2868802010690,39.437293,-111.005371,FIA
2869229010690,39.344327,-111.188721,FIA
2869251010690,39.447195,-111.048373,FIA
2869437010690,39.310124,-111.163111,FIA
2869461010690,39.309266,-111.129472,FIA
2869644010690,39.261195,-111.298616,FIA
2870001010690,39.129814,-111.218229,FIA
2870533010690,38.898379,-110.530222,FIA
2870814010690,38.811546,-110.709321,FIA
2871545010690,39.470557,-111.132095,FIA
2871738010690,39.316269,-111.253607,FIA
2871753010690,39.321798,-111.189821,FIA
2871843010690,38.115111,-112.143763,FIA
2871999010690,38.115708,-111.329263,FIA
2872040010690,38.133835,-111.290548,FIA
2872162010690,38.118336,-110.127989,FIA
2872208010690,38.091526,-112.329272,FIA
2872293010690,38.073883,-112.021131,FIA
2872471010690,38.077548,-111.626682,FIA
2872591010690,38.089709,-111.275548,FIA
2872631010690,38.080909,-111.16035,FIA
2872649010690,38.083702,-110.933439,FIA
2872839010690,38.037148,-112.096969,FIA
2872856010690,38.039499,-112.036607,FIA
2873213010690,38.052109,-111.126093,FIA
2873284010690,37.982266,-112.424084,FIA
2873297010690,37.998033,-112.308222,FIA
2873378010690,38.003438,-112.135192,FIA
2873395010690,37.994974,-112.076979,FIA
2873412010690,37.985851,-111.986886,FIA
2873690010690,37.998131,-111.452883,FIA
2873716010690,38.002126,-111.336727,FIA
2873740010690,37.980596,-111.299052,FIA
2873938010690,37.936587,-112.239993,FIA
2874018010690,37.946849,-111.905556,FIA
2874190010690,37.943796,-111.691555,FIA
2874217010690,37.95677,-111.62793,FIA
2874237010690,37.942617,-111.575457,FIA
2874299010690,37.950389,-111.44576,FIA
2874334010690,37.9615,-111.359309,FIA
2874370010690,37.945783,-111.098595,FIA
2874421010690,37.9593,-110.8994,FIA
2874566010690,37.899357,-112.085821,FIA
2874594010690,37.902285,-111.956195,FIA
2874724010690,37.894498,-111.79118,FIA
2874763010690,37.903565,-111.633165,FIA
2874781010690,37.898821,-111.494358,FIA
2874864010690,37.915709,-111.296513,FIA
2874935010690,37.915396,-110.599112,FIA
2874974010690,37.841089,-112.47137,FIA
2875027010690,37.850167,-112.31356100000001,FIA
2875116010690,37.863824,-111.919318,FIA
2875153010690,37.866065,-111.861363,FIA
2875211010690,37.860697,-111.721471,FIA
2875286010690,37.861938,-111.123494,FIA
2875330010690,37.858788,-110.653985,FIA
2875354010690,37.797058,-112.531829,FIA
2875396010690,37.806253,-112.291199,FIA
2875417010690,37.797815,-112.237669,FIA
2875462010690,37.810409,-111.949328,FIA
2875541010690,37.820152,-111.854012,FIA
2875563010690,37.800669,-111.804943,FIA
2875591010690,37.824448,-111.752933,FIA
2875737010690,37.756463,-112.464017,FIA
2875805010690,37.758622,-112.192741,FIA
2875821010690,37.751952,-112.138148,FIA
2875836010690,37.758046,-111.96001,FIA
2875987010690,37.765367,-111.214164,FIA
2876030010690,37.710667,-112.590174,FIA
2876052010690,37.71579,-112.543768,FIA
2876068010690,37.714265,-112.296408,FIA
2876097010690,37.717007,-112.207958,FIA
2876105010690,37.714595,-112.085387,FIA
2876143010690,37.711089,-111.970749,FIA
2876213010690,37.733609,-111.85642,FIA
2876232010690,37.712385,-111.798313,FIA
2876267010690,37.712727,-111.746127,FIA
2876309010690,37.719391,-111.510182,FIA
2876384010690,37.666847,-112.631188,FIA
2876404010690,37.670168,-112.585908,FIA
2876420010690,37.655658,-112.524385,FIA
2876446010690,37.659882,-112.241043,FIA
2876470010690,37.675418,-112.130174,FIA
2876512010690,37.666481,-111.913475,FIA
2876538010690,37.685809,-111.860407,FIA
2876550010690,37.690762,-111.796947,FIA
2876812010690,37.626456,-112.24842,FIA
2876828010690,37.623974,-112.137327,FIA
2876858010690,37.624173,-111.78037,FIA
2876904010690,37.623785,-111.524259,FIA
2877015010690,37.568415,-112.579219,FIA
2877041010690,37.589093,-112.366723,FIA
2877067010690,37.592613,-112.294295,FIA
2877082010690,37.578767,-112.240828,FIA
2877100010690,37.592889,-112.182162,FIA
2877137010690,37.573398,-112.147881,FIA
2877174010690,37.583497,-112.030248,FIA
2877230010690,37.57855,-111.860303,FIA
2877239010690,37.574632,-111.775322,FIA
2877276010690,37.575277,-111.670009,FIA
2877465010690,37.538063,-112.071503,FIA
2877592010690,37.548567,-111.39694,FIA
2877692010690,38.158704,-112.10906,FIA
2877760010690,38.164391,-111.323774,FIA
2878487010690,38.025051,-111.667252,FIA
2878627010690,38.020493,-111.495175,FIA
2878724010690,38.027451,-111.3038,FIA
2878780010690,37.96245,-112.178956,FIA
2878804010690,37.958206,-111.951228,FIA
2878983010690,37.977318,-111.661126,FIA
2879051010690,37.96199,-111.475429,FIA
2879070010690,37.930827,-112.272894,FIA
2879101010690,37.913892,-112.167942,FIA
2879161010690,37.913219,-111.941547,FIA
2879276010690,37.932538,-111.763139,FIA
2879347010690,37.93501,-111.65164300000001,FIA
2879360010690,37.881499,-112.552906,FIA
2879526010690,37.839767,-112.275873,FIA
2879549010690,37.837607,-112.224696,FIA
2879596010690,37.823881,-111.955182,FIA
2879725010690,37.791992,-112.097876,FIA
2879741010690,37.791556,-111.94,FIA
2879774010690,37.781538,-111.834261,FIA
2879788010690,37.742889,-112.671443,FIA
2879797010690,37.735222,-112.573677,FIA
2879835010690,37.743872,-111.929181,FIA
2879896010690,37.742792,-111.832691,FIA
2879941010690,37.683709,-112.01122,FIA
2879967010690,37.701804,-111.89122,FIA
2879985010690,37.698726,-111.818585,FIA
2880004010690,37.655189,-112.691013,FIA
2880031010690,37.648299,-112.603579,FIA
2880123010690,37.653567,-111.831693,FIA
2880132010690,37.642296,-111.765824,FIA
2880154010690,37.61154,-112.654904,FIA
2880184010690,37.601401,-112.60597,FIA
2880199010690,37.604762,-112.336422,FIA
2880223010690,37.591167,-112.261422,FIA
2880249010690,37.591549,-112.225183,FIA
2880266010690,37.594586,-111.756272,FIA
2880282010690,37.555551,-112.662721,FIA
2880314010690,37.560623,-112.622076,FIA
2880423010690,39.419021,-109.765827,FIA
2880462010690,39.418316,-109.548607,FIA
2880595010690,39.384856,-109.538851,FIA
2880656010690,39.382624,-109.370544,FIA
2880740010690,39.376581,-109.204671,FIA
2880857010690,39.328616,-109.440249,FIA
2880897010690,39.331443,-109.319526,FIA
2881001010690,39.294364,-109.736709,FIA
2881036010690,39.28576,-109.613959,FIA
2881065010690,39.277893,-109.559626,FIA
2881086010690,39.294337,-109.505947,FIA
2881221010690,39.236795,-109.664746,FIA
2881279010690,39.252021,-109.439631,FIA
2881438010690,39.203399,-109.740655,FIA
2881458010690,39.191673,-109.658652,FIA
2881560010690,39.169502,-109.957723,FIA
2881651010690,39.171408,-109.620836,FIA
2881708010690,39.154729,-109.510061,FIA
2881807010690,39.101589,-109.828042,FIA
2881830010690,39.118232,-109.781498,FIA
2881875010690,39.106688,-109.713462,FIA
2881933010690,39.115637,-109.628863,FIA
2882043010690,39.079204,-109.842284,FIA
2882099010690,39.06778,-109.782364,FIA
2882166010690,39.058515,-109.676196,FIA
2882298010690,39.035844,-109.744785,FIA
2882390010690,38.976065,-109.80125,FIA
2882722010690,38.828936,-109.102171,FIA
2882933010690,38.73633,-109.230025,FIA
2883127010690,38.653441,-109.172313,FIA
2883159010690,38.62181,-109.78994,FIA
2883190010690,38.616948,-109.38687,FIA
2883441010690,38.564098,-109.786317,FIA
2883458010690,38.572671,-109.663348,FIA
2883478010690,38.56086,-109.506334,FIA
2883516010690,38.569368,-109.273156,FIA
2883919010690,38.546417,-109.072906,FIA
2884320010690,38.100287,-112.931585,FIA
2884470010690,38.075149,-112.75308,FIA
2884800010690,38.020504,-112.536468,FIA
2884925010690,37.996533,-112.643018,FIA
2885280010690,37.891737,-112.528102,FIA
2885404010690,37.84331,-112.644159,FIA
2885481010690,37.796624,-112.873677,FIA
2885573010690,37.73809,-113.371498,FIA
2885620010690,37.834329,-112.705321,FIA
2886053010690,37.648614,-113.384515,FIA
2886306010690,37.995148,-113.957028,FIA
2886380010690,37.605802,-112.858684,FIA
2886554010690,37.579632,-113.318902,FIA
2886633010690,37.567718,-113.138521,FIA
2886840010690,37.824632,-112.690328,FIA
2886898010690,37.772669,-112.731153,FIA
2887298010690,37.604177,-112.728373,FIA
2887374010690,37.557613,-112.828052,FIA
2887953010690,39.843933,-111.751147,FIA
2888025010690,39.772906,-113.98153,FIA
2888981010690,39.578726,-111.797178,FIA
2889308010690,39.37771,-111.929565,FIA
2889720010690,39.498658,-111.778815,FIA
2889892010690,37.530399,-112.522963,FIA
2889957010690,37.531643,-112.346434,FIA
2890102010690,37.497292,-112.703282,FIA
2890164010690,37.487277,-112.580902,FIA
2890263010690,37.493457,-112.375159,FIA
2890310010690,37.482537,-112.304835,FIA
2890345010690,37.501574,-112.118497,FIA
2890388010690,37.49706,-111.783569,FIA
2890464010690,37.486552,-111.338924,FIA
2890628010690,37.446611,-112.373171,FIA
2890661010690,37.459032,-112.31121,FIA
2890681010690,37.446993,-112.257866,FIA
2890719010690,37.446657,-112.203597,FIA
2890760010690,37.453278,-111.723189,FIA
2890801010690,37.461597,-111.510685,FIA
2890860010690,37.396814,-112.313515,FIA
2890941010690,37.402958,-112.406268,FIA
2890982010690,37.403912,-112.678569,FIA
2891003010690,37.407436,-112.248165,FIA
2891049010690,37.398726,-112.128264,FIA
2891249010690,37.34231,-112.879259,FIA
2891441010690,37.349927,-112.314955,FIA
2891464010690,37.36743,-112.194425,FIA
2891503010690,37.359584,-111.85102,FIA
2891532010690,37.361105,-111.603732,FIA
2891614010690,37.372455,-111.158831,FIA
2891651010690,37.310791,-112.568171,FIA
2891689010690,37.3141,-112.017531,FIA
2891727010690,37.318232,-111.695934,FIA
2891796010690,37.253101,-112.760907,FIA
2891821010690,37.25805,-112.8501,FIA
2891870010690,37.261141,-112.640438,FIA
2891900010690,37.270046,-112.513191,FIA
2891942010690,37.259057,-112.299842,FIA
2891962010690,37.276495,-112.090342,FIA
2892043010690,37.202889,-112.680866,FIA
2892093010690,37.227177,-112.4819,FIA
2892122010690,37.224742,-112.130175,FIA
2892205010690,37.159758,-112.853331,FIA
2892273010690,37.164609,-112.19573,FIA
2892366010690,37.132351,-112.34608,FIA
2892398010690,37.132021,-112.117536,FIA
2892457010690,37.077664,-112.858079,FIA
2892494010690,37.09138,-112.528757,FIA
2892520010690,37.08609,-112.291256,FIA
2892607010690,37.024369,-112.68479,FIA
2892634010690,37.04343,-112.471572,FIA
2892645010690,37.032166,-112.357801,FIA
2892667010690,37.043601,-112.126359,FIA
2892737010690,37.49862,-112.79607,FIA
2892889010690,37.509625,-112.215922,FIA
2892968010690,37.46872,-112.620088,FIA
2892985010690,37.474813,-112.569331,FIA
2893004010690,37.463746,-112.372353,FIA
2893024010690,37.47783,-112.322849,FIA
2893096010690,37.414829,-112.538699,FIA
2893126010690,37.432021,-112.387598,FIA
2893766010690,39.283834,-112.054706,FIA
2893972010690,39.197925,-112.266498,FIA
2894114010690,39.110719,-112.160842,FIA
2895465010690,39.310347,-112.20125,FIA
2896187010690,41.146362,-111.646636,FIA
2896814010690,38.486174,-112.485538,FIA
2896828010690,38.481356,-112.438434,FIA
2896928010690,38.477912,-112.268697,FIA
2897004010690,38.492059,-112.020119,FIA
2897165010690,38.446502,-112.07563,FIA
2897216010690,38.437406,-111.982686,FIA
2897387010690,38.39163,-111.960311,FIA
2897558010690,38.296124,-112.327278,FIA
2897600010690,38.307743,-112.254291,FIA
2898003010690,38.156224,-112.085053,FIA
2898401010690,38.221993,-112.347636,FIA
2899146010690,41.94445,-111.449541,FIA
2899282010690,41.656427,-111.39589,FIA
2899921010690,40.719202,-111.675638,FIA
2900044010690,38.483921,-109.788809,FIA
2900302010690,38.422119,-109.509197,FIA
2900311010690,38.435972,-109.465375,FIA
2900327010690,38.434026,-109.323356,FIA
2900559010690,38.377678,-109.353276,FIA
2900659010690,38.394655,-109.220069,FIA
2900814010690,38.341783,-109.23967,FIA
2900893010690,38.286512,-109.342762,FIA
2900975010690,38.290321,-109.11743,FIA
2901372010690,38.132776,-109.576719,FIA
2901638010690,38.082413,-109.191185,FIA
2901737010690,38.034317,-109.55812,FIA
2901751010690,38.03282,-109.510295,FIA
2901811010690,38.021637,-109.284957,FIA
2901832010690,38.020878,-109.233711,FIA
2901941010690,37.986543,-109.989489,FIA
2902040010690,37.982886,-109.413385,FIA
2902106010690,37.947255,-110.033278,FIA
2902239010690,37.933998,-109.464504,FIA
2902254010690,37.950391,-109.409532,FIA
2902345010690,37.929927,-109.066366,FIA
2902356010690,37.905877,-110.161219,FIA
2902372010690,37.896463,-110.106733,FIA
2902457010690,37.902673,-109.792727,FIA
2902479010690,37.886951,-109.75432,FIA
2902500010690,37.889814,-109.686039,FIA
2902588010690,37.894853,-109.57677,FIA
2902859010690,37.839295,-109.853994,FIA
2902891010690,37.849749,-109.817461,FIA
2902972010690,37.854811,-109.699165,FIA
2902989010690,37.858754,-109.649079,FIA
2903059010690,37.845955,-109.417462,FIA
2903298010690,37.799387,-109.74103,FIA
2903326010690,37.800518,-109.679675,FIA
2903357010690,37.810734,-109.627236,FIA
2903404010690,37.808455,-109.513683,FIA
2903430010690,37.798157,-109.415076,FIA
2903596010690,37.758142,-109.678159,FIA
2903626010690,37.76259,-109.59520500000001,FIA
2903677010690,37.745554,-109.528563,FIA
2903706010690,37.74461,-109.454809,FIA
2903809010690,37.753364,-109.12659,FIA
2903907010690,37.731799,-109.923744,FIA
2903944010690,37.71735,-109.826379,FIA
2903967010690,37.726793,-109.695738,FIA
2904038010690,37.721778,-109.365649,FIA
2904103010690,37.708234,-109.300151,FIA
2904285010690,37.669669,-109.930311,FIA
2904312010690,37.678967,-109.864406,FIA
2904325010690,37.672146,-109.812351,FIA
2904349010690,37.671585,-109.757934,FIA
2904461010690,37.672514,-109.525472,FIA
2904836010690,37.632461,-109.809583,FIA
2904846010690,37.63113,-109.767674,FIA
2904898010690,37.622763,-109.584244,FIA
2904972010690,37.605623,-109.188076,FIA
2905106010690,37.582054,-109.816049,FIA
2905166010690,37.592428,-109.689025,FIA
2905208010690,37.587264,-109.415031,FIA
2905273010690,37.572115,-109.177566,FIA
2905309010690,37.585019,-109.082124,FIA
2905522010690,37.548448,-109.705644,FIA
2905631010690,37.530891,-109.314372,FIA
2905853010690,37.488301,-109.298364,FIA
2905905010690,37.444553,-110.325792,FIA
2906244010690,37.401553,-109.884421,FIA
2907375010690,37.010606,-110.836664,FIA
2907637010690,37.833894,-109.765442,FIA
2907658010690,37.826335,-109.732617,FIA
2907830010690,37.788198,-109.551566,FIA
2907868010690,37.782333,-109.444939,FIA
2907892010690,37.727218,-109.821685,FIA
2907954010690,37.726079,-109.712771,FIA
2907967010690,37.698998,-109.885652,FIA
2908010010690,37.689821,-109.778045,FIA
2908038010690,37.659054,-109.85564,FIA
2908888010690,39.350281,-111.86421,FIA
2908907010690,39.349253,-111.752783,FIA
2908942010690,39.352346,-111.516049,FIA
2909011010690,39.302855,-111.818395,FIA
2909279010690,39.206563,-111.656285,FIA
2909782010690,39.07552,-111.96952,FIA
2910479010690,39.310559,-111.367265,FIA
2910686010690,39.229603,-111.558018,FIA
2910798010690,39.220545,-111.335516,FIA
2911225010690,39.024409,-111.678858,FIA
2911402010690,38.982498,-111.753504,FIA
2911543010690,38.985844,-111.4568,FIA
2911591010690,38.943893,-112.079653,FIA
2911635010690,38.939672,-112.048435,FIA
2911680010690,38.952778,-111.750881,FIA
2911745010690,38.928868,-111.682561,FIA
2911868010690,38.944719,-111.364217,FIA
2912042010690,38.899003,-111.704185,FIA
2912168010690,38.844602,-112.097738,FIA
2912312010690,38.844138,-111.511205,FIA
2912381010690,38.797042,-111.858639,FIA
2912484010690,38.812594,-111.512131,FIA
2912549010690,38.764884,-111.819118,FIA
2912644010690,38.705747,-112.197963,FIA
2912837010690,38.722019,-111.398746,FIA
2912877010690,38.672206,-112.029573,FIA
2913084010690,38.617069,-112.315943,FIA
2913234010690,38.608347,-111.905768,FIA
2913519010690,38.613008,-111.388953,FIA
2913561010690,38.570786,-112.420703,FIA
2913779010690,38.573759,-111.517317,FIA
2913911010690,38.532577,-111.915141,FIA
2914022010690,38.530048,-111.403421,FIA
2914103010690,39.005766,-111.431519,FIA
2914391010690,38.87875,-111.41922,FIA
2914433010690,38.826454,-111.426978,FIA
2914491010690,38.724255,-111.830157,FIA
2914920010690,38.613621,-111.655438,FIA
2914972010690,38.597091,-111.539304,FIA
2915283010690,38.500163,-111.443393,FIA
2917415010690,40.799537,-111.060006,FIA
2917438010690,40.794146,-110.991248,FIA
2917923010690,40.692228,-111.167612,FIA
2918265010690,40.613021,-111.105938,FIA
2918782010690,40.935113,-110.145467,FIA
2918813010690,40.929301,-110.092094,FIA
2919559010690,40.776934,-111.150052,FIA
2920110010690,40.575122,-111.160225,FIA
2921423010690,40.499392,-112.592749,FIA
2921693010690,40.467849,-112.306549,FIA
2921871010690,40.417622,-112.286718,FIA
2923417010690,40.01256,-112.335327,FIA
2923495010690,40.0254,-112.233622,FIA
2923718010690,39.9726,-112.362653,FIA
2924119010690,40.813962,-109.234063,FIA
2925601010690,40.554141,-109.938921,FIA
2925645010690,40.55512,-109.765284,FIA
2925761010690,40.545455,-109.115964,FIA
2925784010690,40.535374,-109.051308,FIA
2925808010690,39.692632,-109.251315,FIA
2926037010690,40.469621,-109.161729,FIA
2926074010690,40.462463,-109.054597,FIA
2926145010690,40.415966,-109.13019,FIA
2926242010690,40.380802,-109.073441,FIA
2926887010690,39.865205,-109.346318,FIA
2926926010690,39.872553,-109.175429,FIA
2926984010690,39.834079,-109.375112,FIA
2927070010690,39.801186,-109.474004,FIA
2927112010690,39.79802,-109.310552,FIA
2927154010690,39.768266,-109.132654,FIA
2927186010690,39.776395,-109.078725,FIA
2927288010690,39.740255,-109.127576,FIA
2927411010690,40.500475,-109.884301,FIA
2927565010690,39.663179,-109.763824,FIA
2927641010690,39.666032,-109.473486,FIA
2927681010690,39.647247,-109.351524,FIA
2927711010690,39.651484,-109.21156,FIA
2927741010690,39.661081,-109.134379,FIA
2927768010690,39.648328,-109.070622,FIA
2927845010690,39.612704,-109.849763,FIA
2927879010690,39.609215,-109.772939,FIA
2927908010690,39.609447,-109.711197,FIA
2928061010690,39.590945,-109.384303,FIA
2928154010690,39.593339,-109.18045,FIA
2928242010690,39.563671,-109.727178,FIA
2928275010690,39.559011,-109.488641,FIA
2928424010690,39.546653,-109.190981,FIA
2928444010690,39.551304,-109.143144,FIA
2928477010690,39.564866,-109.0904,FIA
2928539010690,39.51567,-109.878122,FIA
2928625010690,39.526151,-109.675508,FIA
2928654010690,39.52378,-109.55223,FIA
2928756010690,39.520706,-109.387096,FIA
2928785010690,39.516982,-109.315058,FIA
2928884010690,39.479367,-109.763598,FIA
2928914010690,40.732887,-109.233842,FIA
2928938010690,39.480971,-109.587999,FIA
2929078010690,40.526485,-109.968873,FIA
2929512010690,40.741146,-109.43141,FIA
2929971010690,40.656415,-109.565877,FIA
2930102010690,40.617666,-109.801963,FIA
2930186010690,40.581812,-109.911308,FIA
2930221010690,40.528276,-111.665451,FIA
2930256010690,40.516052,-111.5945,FIA
2930451010690,40.42808,-111.698652,FIA
2930946010690,40.337757,-111.577627,FIA
2931002010690,40.24291,-111.427503,FIA
2932033010690,40.012226,-112.175371,FIA
2932504010690,39.963779,-111.593208,FIA
2932652010690,39.981855,-111.360286,FIA
2933314010690,39.886533,-111.295459,FIA
2933402010690,39.891393,-110.931709,FIA
2933434010690,39.876048,-110.894304,FIA
2933603010690,39.850104,-111.421557,FIA
2933776010690,40.439052,-111.671645,FIA
2934608010690,40.051592,-111.214098,FIA
2934697010690,39.948523,-111.739411,FIA
2935004010690,39.829198,-111.655158,FIA
2936036010690,40.382054,-111.299962,FIA
2936552010690,40.258997,-111.052463,FIA
2936792010690,40.113053,-111.014801,FIA
2936820010690,40.113037,-110.937353,FIA
2936903010690,40.078807,-111.04998,FIA
2936940010690,40.078797,-110.93152,FIA
2937056010690,39.9707,-111.006574,FIA
2938013010690,40.321761,-111.271445,FIA
2938114010690,40.32387,-111.032502,FIA
2938146010690,40.25783,-111.255902,FIA
2938212010690,40.280608,-111.073654,FIA
2938615010690,39.997727,-111.026492,FIA
2938647010690,39.904024,-110.972642,FIA
2938677010690,39.900396,-110.920002,FIA
2938775010690,37.607954,-113.477231,FIA
2939215010690,37.51819,-113.372435,FIA
2939962010690,37.42831,-113.360554,FIA
2940394010690,37.394897,-113.364023,FIA
2940770010690,37.36081,-112.961015,FIA
2940946010690,37.295647,-112.97737,FIA
2941100010690,37.255981,-112.923339,FIA
2942052010690,38.355021,-111.455098,FIA
2942303010690,38.270913,-111.525453,FIA
2942397010690,38.271072,-110.329651,FIA
2942454010690,38.208488,-111.576404,FIA
2942498010690,38.225227,-111.458859,FIA
2942756010690,38.22394,-110.149576,FIA
2942845010690,38.167931,-111.346622,FIA
2942866010690,38.170811,-111.28042,FIA
2943129010690,38.248331,-111.536719,FIA
2943147010690,38.186644,-111.618481,FIA
2943254010690,38.196525,-111.422133,FIA
2943290010690,38.193118,-111.36273,FIA
2943601010690,41.3166,-111.648315,FIA
2944052010690,41.230745,-111.832414,FIA
4687490010690,39.915921,-106.695363,FIA
4687725010690,39.924494,-106.524078,FIA
188757227020004,40.19673,-106.053135,FIA
4691060010690,40.061773,-105.881272,FIA
4690487010690,40.022295,-106.060673,FIA
4687377010690,39.606601,-107.046364,FIA
4687624010690,39.562774,-106.395837,FIA
4687881010690,39.42027,-107.039689,FIA
188757343020004,39.123541,-104.942208,FIA
188756625020004,38.984058,-104.947556,FIA
188757345020004,38.815762,-104.950838,FIA
4688682010690,38.669384,-105.288128,FIA
4689057010690,38.398459,-105.744279,FIA
4688722010690,38.440651,-105.687896,FIA
188756704020004,39.505478,-108.560736,FIA
4689330010690,39.67863,-107.72388,FIA
188757029020004,39.635764,-107.936085,FIA
188756805020004,39.477854,-107.183657,FIA
4682432010690,37.30121,-107.25447,FIA
188756662020004,37.307771,-106.924437,FIA
4682739010690,37.171667,-107.240529,FIA
4682908010690,37.163478,-107.090085,FIA
4682853010690,37.014347,-107.113451,FIA
4683764010690,40.151706,-105.414451,FIA
4683692010690,40.041665,-105.455591,FIA
4684281010690,38.711851,-106.205637,FIA
4684111010690,38.439341,-106.083703,FIA
4684212010690,38.528027,-105.913799,FIA
4684604010690,39.655258,-105.478492,FIA
4685242010690,37.404686,-105.284985,FIA
4685114010690,37.046394,-105.334721,FIA
4685852010690,38.217846,-105.17392100000001,FIA
188756726020004,38.175752,-105.05396,FIA
188756862020004,37.996504,-105.062556,FIA
188757005020004,37.705597,-108.678991,FIA
4687076010690,39.343093,-105.063544,FIA
188757396020004,39.348527,-104.762942,FIA
188757353020004,38.256427,-106.08872,FIA
188756796020004,38.069543,-106.245878,FIA
188757248020004,38.033977,-105.686403,FIA
188757268020004,37.941457,-106.418445,FIA
188757167020004,37.694792,-107.665418,FIA
188756993020004,38.055398,-108.209518,FIA
188756707020004,38.851294,-105.289595,FIA
188757348020004,38.651976,-104.981233,FIA
4691637010690,38.616345,-106.671973,FIA
