DAMAGE_AGENT_CD,official_label,scientific_name_or_other,official_group_code,agent_group,is_insect_agent,threshold,region,source,source_pdf_page,definition_source_version,manual_version_applicability,code_status,review_status
12018,oak worms,Anisota spp.,12000,Defoliators,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",944,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
12019,orange-striped oakworm,Anisota senatoria,12000,Defoliators,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",944,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
12020,western larch sawfly,Anoplonyx occidens,12000,Defoliators,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",944,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
12021,fruittree leafroller,Archips argyrospila,12000,Defoliators,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",944,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
12022,uglynest caterpillar,Archips cerasivorana,12000,Defoliators,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",944,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
12023,boxelder defoliator,Archips negundanus,12000,Defoliators,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",944,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
12024,oak leafroller,Archips semiferana,12000,Defoliators,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",944,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
12025,birch sawfly,Arge pectoralis,12000,Defoliators,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",944,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
12026,arborvitae leafminer,Argyresthia thuiella,12000,Defoliators,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",945,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
12027,coconut scale,Aspidiotus destructor,12000,Defoliators,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",945,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
12028,texas leafcutting ant,Atta texana,12000,Defoliators,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",945,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
12029,oak skeletonizer,Bucculatrix ainsliella,12000,Defoliators,TRUE,Any damage to the terminal leader; damage >=20% of the foliage with >=50% of the leaf/needle affected.,NRS,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",945,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
12030,pear sawfly,Caliroa cerasi,12000,Defoliators,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",945,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
12031,scarlet oak sawfly,Caliroa quercuscoccineae,12000,Defoliators,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",945,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
12032,elm calligrapha,Calligrapha scalaris,12000,Defoliators,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",945,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
12033,boxelder leafroller,Caloptilia negundella,12000,Defoliators,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",945,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
12034,maple petiole borer,Caulocampus acericaulis,12000,Defoliators,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",945,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
12035,spruce webspinning sawfly,Cephalcia fascipennis,12000,Defoliators,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",945,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
12036,two-year budworm,Choristoneura biennis,12000,Defoliators,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",945,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
12037,large aspen tortrix,Choristoneura conflictana,12000,Defoliators,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",945,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
12038,spruce budworm,Choristoneura fumiferana,12000,Defoliators,TRUE,Any damage to the terminal leader; damage >=20% of the foliage with >=50% of the leaf/needle affected.,NRS,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",945,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
12039,western pine budworm,Choristoneura lambertiana,12000,Defoliators,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",945,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
12040,western spruce budworm,Choristoneura occidentalis,12000,Defoliators,TRUE,Any damage to the terminal leader; damage >=20% of the foliage with >=50% of the leaf/needle affected.,PNWRS; RMRS,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",945,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
12041,jack pine budworm,Choristoneura pinus,12000,Defoliators,TRUE,Any damage to the terminal leader; damage >=20% of the foliage with >=50% of the leaf/needle affected.,NRS,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",945,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
12042,Modoc budworm,Choristoneura retiniana,12000,Defoliators,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",945,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
12043,aspen leaf beetle,Chrysomela crotchi,12000,Defoliators,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",945,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
12044,cottonwood leaf beetle,Chrysomela scripta,12000,Defoliators,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",945,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
12045,leafhopper,Cicadellidae,12000,Defoliators,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",945,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
12046,poplar tentmaker,Clostera inclusa,12000,Defoliators,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",945,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
12047,larch casebearer,Coleophora laricella,12000,Defoliators,TRUE,Any damage to the terminal leader; damage >=20% of the foliage with >=50% of the leaf/needle affected.,NRS,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",945,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
12048,birch casebearer,Coleophora serratella,12000,Defoliators,TRUE,Any damage to the terminal leader; damage >=20% of the foliage with >=50% of the leaf/needle affected.,NRS,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",946,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
12049,lodgepole needleminer,Coleotechnites milleri,12000,Defoliators,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",946,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
12050,Gelechiid moths / needleminers,Coleotechnites spp.,12000,Defoliators,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",946,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
12051,Black Hills pandora moth,Coloradia doris,12000,Defoliators,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",946,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
12052,pandora moth,Coloradia pandora,12000,Defoliators,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",946,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
12053,sycamore lace bug,Corythucha ciliata,12000,Defoliators,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",946,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
12054,lace bugs,Corythucha spp.,12000,Defoliators,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",946,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
12055,oak leaftier,Croesia semipurpurana,12000,Defoliators,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",946,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
12056,dusky birch sawfly,Croesus latitarsus,12000,Defoliators,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",946,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
12057,walnut caterpillar,Datana integerrima,12000,Defoliators,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",946,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
12058,yellownecked caterpillar,Datana ministra,12000,Defoliators,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",946,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
12059,walkingstick,Diapheromera femorata,12000,Defoliators,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",946,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
12060,spruce coneworm,Dioryctria reniculelloides,12000,Defoliators,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",946,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
12061,introduced pine sawfly,Diprion similis,12000,Defoliators,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",946,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
12062,greenstriped mapleworm,Dryocampa rubicunda,12000,Defoliators,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",946,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
12063,spruce needleminer (east),Endothenia albolineana,12000,Defoliators,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",946,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
12064,elm spanworm,Ennomos subsignaris,12000,Defoliators,TRUE,Any damage to the terminal leader; damage >=20% of the foliage with >=50% of the leaf/needle affected.,NRS,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",946,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
12065,maple trumpet skeletonizer,Epinotia aceriella,12000,Defoliators,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",946,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
12066,white fir needleminer,Epinotia meritana,12000,Defoliators,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",946,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
12067,linden looper,Erannis tiliaria,12000,Defoliators,TRUE,,,"USDA Forest Service FIADB User Guides, Database Description v9.4, Appendix H",946,FIADB Database Description 9.4 (2025-08),not_established_by_source_appendix,current_in_v9.4,official_v9.4_definition_only
