CN,PLT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,SUBP,CONDID,SPCD,SPGRPCD,STOCKING,TREECOUNT,TOTAGE,CREATED_DATE,MODIFIED_DATE,TREECOUNT_CALC,TPA_UNADJ,CYCLE,SUBCYCLE,DAMAGE_AGENT_CD1_SRS,PCT_AFFECTED_DAMAGE_AGENT1_SRS,DAMAGE_AGENT_CD2_SRS,PCT_AFFECTED_DAMAGE_AGENT2_SRS,DAMAGE_AGENT_CD3_SRS,PCT_AFFECTED_DAMAGE_AGENT3_SRS,AGECD_RMRS,COUNTCHKCD_RMRS,SPCD_ID_CD
55942949010538,55942927010538,2003,44,1,7,172,2,1,372.0,42,0.0001,,,2005-09-08 07:56:16,2025-03-20 06:42:38,1.0,74.965282,5,1,,,,,,,,,
55942951010538,55942927010538,2003,44,1,7,172,2,1,403.0,29,0.0001,,,2005-09-08 07:56:16,2025-03-20 06:42:38,1.0,74.965282,5,1,,,,,,,,,
55942953010538,55942927010538,2003,44,1,7,172,3,1,129.0,4,0.0004,,,2005-09-08 07:56:16,2025-03-20 06:42:38,1.0,74.965282,5,1,,,,,,,,,
55942959010538,55942927010538,2003,44,1,7,172,3,1,541.0,36,0.0024,,,2005-09-08 07:56:16,2025-03-20 06:42:38,1.0,74.965282,5,1,,,,,,,,,
55942955010538,55942927010538,2003,44,1,7,172,3,1,762.0,41,0.0024,,,2005-09-08 07:56:16,2025-03-20 06:42:38,1.0,74.965282,5,1,,,,,,,,,
55942957010538,55942927010538,2003,44,1,7,172,3,1,802.0,25,0.0004,,,2005-09-08 07:56:16,2025-03-20 06:42:38,1.0,74.965282,5,1,,,,,,,,,
55943038010538,55943020010538,2003,44,1,7,209,1,1,316.0,32,0.0013,,,2005-09-08 07:56:16,2025-03-20 06:42:38,2.0,149.930565,5,1,,,,,,,,,
55943042010538,55943020010538,2003,44,1,7,209,2,1,409.0,29,0.0005,,,2005-09-08 07:56:16,2025-03-20 06:42:38,1.0,74.965282,5,1,,,,,,,,,
55943040010538,55943020010538,2003,44,1,7,209,2,1,762.0,41,0.0033,,,2005-09-08 07:56:16,2025-03-20 06:42:38,1.0,74.965282,5,1,,,,,,,,,
55943044010538,55943020010538,2003,44,1,7,209,3,1,931.0,41,0.001,,,2005-09-08 07:56:16,2025-03-20 06:42:38,2.0,149.930565,5,1,,,,,,,,,
55943875010538,55943857010538,2003,44,1,7,229,1,1,316.0,32,0.0005,,,2005-09-08 07:56:23,2025-03-20 06:42:38,1.0,74.965282,5,1,,,,,,,,,
55943873010538,55943857010538,2003,44,1,7,229,1,1,762.0,41,0.0147,,,2005-09-08 07:56:23,2025-03-20 06:42:38,6.0,449.791695,5,1,,,,,,,,,
55943877010538,55943857010538,2003,44,1,7,229,1,1,972.0,41,0.0001,,,2005-09-08 07:56:23,2025-03-20 06:42:38,1.0,74.965282,5,1,,,,,,,,,
55943879010538,55943857010538,2003,44,1,7,229,2,1,762.0,41,0.0147,,,2005-09-08 07:56:23,2025-03-20 06:42:38,6.0,449.791695,5,1,,,,,,,,,
55943881010538,55943857010538,2003,44,1,7,229,2,1,802.0,25,0.002,,,2005-09-08 07:56:23,2025-03-20 06:42:38,5.0,374.826412,5,1,,,,,,,,,
55943883010538,55943857010538,2003,44,1,7,229,4,1,541.0,36,0.0049,,,2005-09-08 07:56:23,2025-03-20 06:42:38,2.0,149.930565,5,1,,,,,,,,,
55943201010538,55943183010538,2003,44,1,7,245,4,2,972.0,41,0.0006,,,2005-09-08 07:56:18,2025-03-20 06:42:38,1.0,74.965282,5,1,,,,,,,,,
55944418010538,55944403010538,2003,44,1,9,25,2,1,693.0,35,0.0001,,,2005-09-08 07:56:28,2025-03-20 06:42:38,1.0,74.965282,5,1,,,,,,,,,
